,img,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,true_label
356,img_12476.jpg,0.0638503673254,0.0114870421821,0.00191390550754,0.0122624615906,0.0220971470699,0.00049769069301,0.0018231254071,0.0218951907009,0.51001688838,0.35415623337,4
357,img_58436.jpg,0.000153783646738,8.62560555106e-05,0.000246071747824,0.000533444730536,0.0106216276472,3.66587319149e-05,0.00022820238155,0.0013248208561,0.754957437515,0.23181157434,4
363,img_70764.jpg,0.242144955992,0.000909656599106,0.000402354715334,0.00979803546215,0.14366497274,5.85130419495e-05,0.000643946696073,0.00422454782529,0.531848948449,0.0663040992804,4
364,img_42776.jpg,0.147061015741,0.0131649684681,0.0018190394876,0.00904050968529,0.00602232509118,0.00108491992933,0.00754896609578,0.019934777556,0.764580756426,0.0297427531041,4
365,img_87639.jpg,0.508690180257,4.95825224789e-05,0.000147872465277,0.00172444502823,0.064794246573,4.49906656286e-05,0.000286439816591,9.25416952668e-05,0.401609309338,0.0225603978324,4
366,img_42719.jpg,0.253475572768,0.00611503666005,0.000547339743207,0.00259764750081,0.00099252457585,0.000952796095135,0.00110630571726,0.0221080947958,0.626178577542,0.0859260563739,4
369,img_60279.jpg,0.0737457216364,0.000701746783761,0.000130477188577,0.000805361235962,0.239306150936,0.000144464664572,0.000831594988995,0.00194012198699,0.465693417937,0.216700956225,4
371,img_79534.jpg,0.0269375672215,0.000444079467343,0.00093820420625,0.00171320536174,0.388034822987,0.000290491276246,0.000500208054291,0.00837820091692,0.536933947355,0.0358293075114,4
372,img_32112.jpg,0.00742944627564,0.000215928670514,0.00103300143746,0.000749023362005,0.0967411779566,0.000228907038718,0.000250324017543,0.00380775498343,0.874379217625,0.0151651939377,4
373,img_43076.jpg,0.00074728466825,5.99296363362e-05,0.000623964435363,0.000522413567523,0.260240238858,0.000207658218642,0.000216081010876,0.00355712475721,0.73111230135,0.0027129634982,4
374,img_19383.jpg,0.00135636957839,0.000139460007631,0.000926104534301,0.00115253401782,0.0373542390153,0.000475175248539,0.00024267160552,0.0121494363993,0.934941112995,0.0112630104413,4
375,img_65601.jpg,0.00104475283297,0.000149504600813,0.00136758673125,0.000870453441166,0.0329208174771,0.000747412329019,0.000383349317417,0.0237996318028,0.917233198881,0.0214832376223,4
376,img_75932.jpg,0.000119816805608,6.33607927512e-05,0.000494795739769,0.000399756503612,0.00514265024117,0.000246814770378,8.93173375971e-05,0.00873577774473,0.973228275776,0.0114794564288,4
377,img_77239.jpg,0.000284869383449,3.24981257336e-05,0.000215551452129,0.000226405598369,0.170315610187,5.78316108886e-05,0.000288459040348,0.00124798682009,0.82288685441,0.00444399964181,4
378,img_55438.jpg,0.00070390088149,5.09467263328e-05,0.000303401953715,0.000895331671927,0.245864520781,0.000109131282443,0.000275569793303,0.00238986610202,0.737066924572,0.0123404136393,4
379,img_34824.jpg,0.000431088382356,2.89132126454e-05,0.000152098735271,0.000187506848306,0.425965950824,4.35560818914e-05,0.000325261167745,0.000575863115955,0.571056216955,0.00123353736126,4
380,img_65880.jpg,0.000180589965566,5.01947442899e-06,1.71781284735e-05,2.47136990765e-05,0.49827142735,1.61978954338e-06,3.84704699172e-05,3.08492026306e-05,0.501123832539,0.000306295594783,4
381,img_89800.jpg,0.00050090741388,0.000117673630939,0.000279148160189,0.000206009982776,0.0015184381482,4.39111153128e-05,0.000110639866762,0.00124623805095,0.563918039203,0.432059034705,4
382,img_85268.jpg,0.000164692088447,4.57707743635e-05,0.000133694302349,0.000520632226653,0.233859124215,2.34897369182e-05,0.000755959817525,0.000348096363268,0.722481995821,0.0416666008532,4
383,img_70345.jpg,0.000104961353145,3.76523847194e-05,5.2364169278e-05,0.000795521699388,0.24398001314,8.52673815643e-06,0.00114910226466,0.000251542289334,0.73574821651,0.0178720834665,4
385,img_25641.jpg,0.0115472514917,0.000334540690346,0.000420607033448,0.010915254622,0.129809832055,0.000297728100804,0.00112690605965,0.0453302270325,0.610480979085,0.189736673608,4
388,img_27957.jpg,0.00361973254076,1.07278818859e-05,1.84634131983e-05,0.000199340655854,0.482878765259,2.80160934381e-05,9.29743659981e-05,0.000180403556897,0.493682216853,0.0192893771455,4
389,img_67631.jpg,0.0248503694165,4.86991903017e-05,0.000140406060382,0.00346292740323,0.399121214839,0.00021168414014,0.000186251510968,0.00174998249349,0.451309273019,0.11891913414,4
390,img_38647.jpg,0.0322854868427,0.000106813630737,0.00030530422373,0.00923287102705,0.283322895528,0.000656563202028,0.000501252932736,0.00357767004243,0.543630890548,0.126380220056,4
392,img_84406.jpg,0.072282664245,4.60709616164e-05,9.9434004369e-05,0.00786937645171,0.407577179722,0.000165647068798,0.000310443214403,0.000805599865998,0.489107877249,0.021735641174,4
393,img_55673.jpg,0.931093871593,2.0004289162e-05,3.56224008655e-05,0.0120026924997,0.0471539815189,0.00805717440551,1.89689237722e-05,0.000278470377992,0.000165680937243,0.00117349866196,4
394,img_26781.jpg,0.797719836235,2.38969698785e-06,6.09775071325e-06,0.111461255699,0.0823997911066,0.00189572567615,3.35924207207e-06,8.28217798698e-06,3.13468181048e-05,0.00647198606748,4
395,img_45614.jpg,0.918901920319,4.17772662331e-06,1.09625103164e-05,0.0477205254138,0.027007249184,0.00181648895796,3.39562174645e-06,1.90678934757e-05,2.94389328701e-05,0.00448672450148,4
396,img_4777.jpg,0.331565460016,0.000192978342966,0.000226639698667,0.0258979608479,0.085287636437,0.000930630932089,0.000385509687476,0.00308836952172,0.498391827568,0.0540329348296,4
397,img_39475.jpg,0.0127229041209,0.00044609278666,0.00261288594629,0.0106768755759,0.0329526537389,0.00055052348489,0.00034812728336,0.05629467158,0.697306275368,0.18608898297,4
398,img_35990.jpg,0.0334740402122,0.00129354710225,0.00370899188783,0.0108378099885,0.00846414582338,0.000372432554741,0.00047665504826,0.084339523979,0.634397208691,0.222635600716,4
399,img_59480.jpg,0.0108933495867,0.0010079056301,0.00274871630972,0.0120501477522,0.0104292294418,0.000382636990253,0.000400990596972,0.0990089489496,0.697644308209,0.165433786809,4
400,img_99622.jpg,0.00902462516387,0.000658333883621,0.00185440367568,0.0162448162009,0.00362625169146,0.000270695876225,0.00024598329037,0.0473812803684,0.605169668794,0.315523879603,4
401,img_80417.jpg,0.0204022451953,0.000497623082538,0.00161281940382,0.00899207656039,0.00672743031282,0.000312898224024,0.000227274151257,0.026316682066,0.58713940531,0.347771534696,4
402,img_31886.jpg,0.0103761864425,0.00096556989547,0.00296655776492,0.00690763566763,0.00587269643347,0.000607125392378,0.000386215478557,0.0845928586878,0.628676578403,0.258648487332,4
403,img_33752.jpg,0.0121338012586,0.000840465166675,0.0040923449792,0.00524859825418,0.011611461262,0.00128260855718,0.000511531616212,0.133381094085,0.61681753397,0.214080556179,4
404,img_52406.jpg,0.00279316275373,0.000251407468568,0.00133363048189,0.00141319892327,0.0522671092431,0.000506546684505,0.000301863460663,0.0299195788357,0.578145958483,0.333067536587,4
405,img_76757.jpg,0.015228950002,0.000371344069208,0.000832496562907,0.000999135216261,0.132721484639,0.000679214124943,0.00540393338633,0.00784884784298,0.707222372293,0.128692309605,4
406,img_41188.jpg,0.00814067788815,0.000671794372465,0.000820897945232,0.00999699088061,0.0524346863967,0.000233475098412,0.00100529787051,0.0199624302331,0.619437873363,0.287295809248,4
407,img_62980.jpg,0.00521604062715,0.000377198769456,0.000828249296319,0.0103548173065,0.0286410373083,0.00016816912148,0.000528302585735,0.0184937119193,0.58392765373,0.351464841515,4
408,img_71730.jpg,0.00207294233837,0.000126168359429,0.000311980060815,0.0017014890318,0.00393728557174,6.53252193956e-05,0.00015148856437,0.00797755710664,0.53978863731,0.443867170252,4
409,img_24186.jpg,0.00280185203201,0.000174076383928,0.000324102627928,0.00312555232813,0.0165366101901,0.000108055266537,0.000378796312361,0.00551352716866,0.547675099224,0.423362347763,4
410,img_61495.jpg,0.00271280255538,0.00020533547297,0.000423512432917,0.00265311432759,0.00899134560768,9.56072474878e-05,0.000309577997541,0.009203757676,0.602488875389,0.372916029766,4
411,img_77581.jpg,0.00122432134685,7.37756104172e-05,0.000220921420805,0.000672811476761,0.00377386096807,7.73899573687e-05,0.000152801743752,0.00536348308378,0.490872275084,0.497568350285,4
412,img_60673.jpg,0.000801866233815,7.601048776e-05,0.000184710119356,0.000733395888801,0.00270640106646,0.000121920672655,0.000108067679321,0.00580097964848,0.436362292618,0.553104378283,4
413,img_85134.jpg,0.0264531858265,0.000213628274423,0.000242569050897,0.0136799947977,0.145093639789,0.000794248722741,0.000787348701124,0.00495054788917,0.464999087155,0.342785701156,4
414,img_4250.jpg,0.213774411794,0.00116622781024,0.00130323303893,0.0520531913789,0.105850207794,0.0117894469186,0.000466618337668,0.0834404880443,0.499510159716,0.0306460298598,4
415,img_84045.jpg,0.00680303940908,0.000638349110943,0.0007766906092,0.00806775215869,0.0283544677022,0.00202194245003,0.000365729975783,0.0672261166765,0.739269912243,0.146475916263,4
416,img_7858.jpg,0.00933823607375,0.000399592879376,0.000456862673673,0.0149567527551,0.131832287319,0.000721175344324,0.000639608014353,0.0158943574788,0.617175266147,0.208585793152,4
417,img_46670.jpg,0.0225623181905,0.000343020556556,0.000359534275049,0.0537694782979,0.0973252737313,0.000449535241842,0.000369521654648,0.00662071688566,0.557537719607,0.26066287607,4
418,img_89589.jpg,0.0160708147487,0.000284626101802,0.000338809155437,0.0549095192728,0.118324867755,0.000290932875487,0.000493856139656,0.00753334163892,0.698935776949,0.102817459963,4
419,img_6972.jpg,0.0134239910913,0.000180151062523,0.000205812157219,0.0216724708589,0.157235397812,0.000180884390829,0.000466184512334,0.00249057033943,0.638299494982,0.165845099837,4
420,img_91951.jpg,0.0321313615113,0.000292911145152,0.000284055244265,0.0460710331608,0.204443781404,0.000133022970203,0.000385209030355,0.0138216508713,0.575187087059,0.127249915153,4
421,img_40588.jpg,0.0122747086352,0.000189871220755,0.000183773308891,0.00899926134662,0.145798241021,0.000208860814382,0.000471342933452,0.00199920367595,0.533323533833,0.296551141888,4
422,img_40257.jpg,0.00185972140753,0.000135041900649,0.000110067183414,0.00225881319056,0.0231983641861,7.91924376244e-05,0.000175975397724,0.00152697996964,0.70602452755,0.264631301165,4
423,img_19617.jpg,0.00398038078856,0.000171690377101,0.000177801768587,0.00389835573151,0.090526269254,7.1013770139e-05,0.000241214525886,0.00236132030841,0.775095552206,0.123476464301,4
424,img_30307.jpg,0.00656674064885,0.000365401179806,0.000380620711439,0.0204429395089,0.0402043441572,0.000343698900906,0.000455584693555,0.0177008911123,0.712647870183,0.200891889632,4
425,img_79352.jpg,0.00598188440199,0.000672444663905,0.000235575902479,0.0347393212505,0.00335799779714,7.37825857868e-05,0.000157638743985,0.011256489699,0.713413000107,0.230111911893,4
426,img_53663.jpg,0.000763591665418,0.000457435708086,0.00125067989939,0.00247463175765,0.00120957789204,8.42206609377e-05,0.000197753390239,0.0357328481041,0.942606925964,0.0152222597972,4
427,img_11304.jpg,0.00108634752405,0.000269219468464,0.000441162290372,0.0018426023089,0.00204075678266,6.02410018473e-05,0.000144909245137,0.0191063559614,0.97084364295,0.00416483788285,4
428,img_96526.jpg,0.00188196390195,0.000396310606448,0.000369571524061,0.00274216237085,0.00239415733449,5.49472160856e-05,0.000218846442294,0.0183399315574,0.971104025841,0.00249811814865,4
429,img_97609.jpg,0.0044677906626,0.000471084915262,0.000944665702264,0.0134364738224,0.0107576666524,0.000144152491885,0.000348574583768,0.0629008548858,0.90080294013,0.00572577555431,4
430,img_95845.jpg,0.00296971914577,0.000312962474709,0.000782338061981,0.00656761910068,0.00426875644189,0.000140916341479,0.000159213897859,0.0660691904486,0.909726828337,0.0090024167439,4
431,img_59246.jpg,0.0003076186822,0.000320857565384,0.00033825094215,0.00359204030246,0.000303244050883,4.34170196968e-05,0.000187232457392,0.0724220600969,0.919295281172,0.00318997679278,4
432,img_27270.jpg,0.000656373609672,0.00110380161641,0.000884020339072,0.00222262128955,0.00198484221619,0.000160878011229,0.000583272834774,0.033236878342,0.956597954035,0.00256939849351,4
433,img_93875.jpg,0.00216954962161,0.000354931231414,0.000847673039971,0.00230302273121,0.0259853525204,5.24814759046e-05,0.000354485295247,0.0596177893749,0.823094457388,0.0852203182876,4
434,img_96871.jpg,0.00167256548229,0.000630615622867,0.00112570971032,0.00351300046896,0.00307666396111,8.80624993442e-05,0.000332500734658,0.102263849461,0.78492680192,0.102370193228,4
435,img_22137.jpg,0.000146065552826,0.000232168060393,0.000330365803165,0.000437890070316,0.00049406803555,4.38532133558e-05,0.00023036076891,0.0288970091788,0.964251816273,0.00493638962507,4
436,img_93987.jpg,0.000172655226834,0.000101545947473,0.000474364938782,0.000322758060065,0.000409100842262,7.46950390749e-05,0.000116027051263,0.0289239753038,0.960258454084,0.00914645567536,4
437,img_69881.jpg,0.000651717784422,0.000193379437405,0.000708037996446,0.00115919150994,0.00190883150208,0.000114733782539,0.000202612151043,0.0122440557461,0.975582778454,0.00723466963973,4
438,img_84120.jpg,0.0016196559227,0.000404776656069,0.00200441506604,0.00307344278554,0.00399936380563,0.000255382052273,0.000398933552788,0.0244663145859,0.919234722853,0.0445430213585,4
439,img_50829.jpg,0.00190701546671,0.00044235526002,0.00125990093511,0.00294753833441,0.00294105682406,0.000284221085167,0.000317241298035,0.0421558363596,0.861109942198,0.0866348594427,4
440,img_7199.jpg,0.00224780735152,0.000453051343356,0.00205673258642,0.00477473798674,0.00592178283841,0.000282158684058,0.000331372619257,0.0268333459971,0.921236515045,0.0358625291847,4
441,img_49163.jpg,0.00343515937857,8.7533131591e-05,6.36997701804e-05,0.0109576671675,0.00534933415111,7.16621998436e-05,8.71124502737e-05,0.00245883713797,0.069957640022,0.907531410456,4
442,img_24986.jpg,0.542414531112,0.000119555257697,0.000177768295544,0.0322773456573,0.239370901138,0.000758452399168,0.000352893544914,0.000943461367569,0.0289667067118,0.154618356377,4
443,img_60021.jpg,0.952699005604,2.32035354202e-05,2.70871405519e-05,0.00402911531273,0.00685618503485,0.000366430242138,3.13130931318e-05,0.000284939724224,0.00187266041758,0.0338100634981,4
444,img_71984.jpg,0.451942525804,0.000284952060611,0.000284573936369,0.0255613485351,0.0485163778067,0.000968847074546,0.000412320019677,0.00175133056473,0.153919051867,0.316358622164,4
445,img_45093.jpg,0.040907613351,0.000209924517549,0.000207873214094,0.0414041478361,0.202190221753,0.000145327187056,0.000468291291327,0.00220025201997,0.306537084281,0.405729234219,4
446,img_2443.jpg,0.0122893021035,0.00100653307163,0.00227626784181,0.0129876157735,0.0677804669831,0.000350186579453,0.000762905139709,0.0218714803341,0.847096592188,0.0335786063224,4
555,img_12167.jpg,1.53209242626e-06,6.14685174583e-06,0.507845129818,6.08159087534e-08,7.50189360588e-06,6.9775098325e-05,0.489577727392,5.0315626595e-05,0.0021880781278,0.000253723964761,6
729,img_17024.jpg,5.46691378531e-05,2.3828391118e-05,0.613439053297,2.94016043512e-07,5.27290649188e-05,0.000537213724726,0.000931081812837,9.6632863233e-05,0.377546135696,0.00731842166715,8
730,img_31796.jpg,0.00372681976296,0.000813379335341,0.393790489994,4.82661698697e-06,0.000126584422105,0.00214626721572,0.000752936699428,0.162714447826,0.186542741954,0.249381508678,8
731,img_19665.jpg,0.000890371113201,0.00298838337767,0.0765297103208,1.64919338204e-05,8.90873443495e-05,0.0024934199173,0.0512419273,0.443626239896,0.315889976919,0.106234334409,8
732,img_86493.jpg,1.74970309672e-05,0.000243203594437,0.00169160289079,7.37423185626e-07,9.46795427126e-06,6.75865724133e-05,0.538448665291,0.000110501092422,0.456632094108,0.00277865508906,8
736,img_88994.jpg,3.98359316023e-05,6.79976346873e-05,0.0682103103027,3.59247565029e-06,0.000134863563289,3.56705404556e-05,0.547283768654,6.01046376687e-05,0.383906889707,0.000257018567936,8
740,img_35435.jpg,1.46838062629e-09,2.88345959609e-09,5.60271265493e-07,1.25062044054e-10,1.51568664286e-08,4.32211915563e-10,0.999999403954,1.3132102775e-09,5.97582054951e-08,1.72769147877e-08,8
742,img_75413.jpg,2.78884450609e-05,2.1269720154e-05,0.500948115485,5.25165966536e-06,0.000148496215843,1.72066799848e-05,0.00155213405378,9.62721645692e-06,0.497178282123,9.17239344744e-05,8
747,img_7013.jpg,0.0242785118962,0.636876553297,0.00062220359473,0.175367109478,0.159704927355,0.000258249280506,0.000481389847209,0.00025686844856,0.00121006208178,0.000944122060901,8
749,img_9596.jpg,1.06066273133e-05,8.61092934201e-06,0.537446320057,5.8566882899e-07,0.000103646377738,9.49438253883e-06,0.355860140269,7.68838754084e-06,0.106496873312,5.6008086176e-05,8
750,img_58700.jpg,1.68172432495e-05,8.71498104971e-06,0.331607040018,2.74352913721e-06,7.80538393883e-05,3.21169261497e-05,0.482188670663,2.05092828764e-05,0.185859622667,0.000185677570698,8
751,img_20708.jpg,4.04114898434e-07,1.33043068651e-06,0.000132239686991,7.13963759225e-08,5.38130205996e-06,3.41678150217e-07,0.999809205532,9.07898893399e-07,3.73192506231e-05,1.27325084804e-05,8
752,img_49965.jpg,3.63945839581e-05,2.15695104089e-05,0.00191699315474,1.37268154958e-05,0.000251278761425,9.42293911521e-06,0.98679035902,2.99651253499e-05,0.0107464853209,0.00018379609719,8
753,img_74910.jpg,0.000114328333439,0.0791580867954,0.0162877699186,0.00010516376733,0.00287673086859,4.16292186856e-05,0.899854511023,3.26084964399e-05,0.00127187010366,0.000257268788118,8
754,img_93504.jpg,9.46700913573e-06,9.94199363049e-05,0.00114012711674,8.59650441498e-07,0.000176232533704,3.13146597364e-06,0.998141258955,4.96725198218e-06,0.000363951388863,6.05808199907e-05,8
755,img_25505.jpg,8.32521727716e-05,0.00159015295503,0.00189686944941,6.88054103648e-06,0.00115550011105,1.43533034134e-05,0.984575122595,1.94225631276e-05,0.00957696171827,0.0010815031419,8
756,img_51103.jpg,1.02896019598e-05,0.000185166510164,0.000649536872515,1.11181650198e-06,0.000809482449768,1.96233793304e-06,0.991025239229,4.39803648078e-06,0.00720870856821,0.000104087150248,8
757,img_64914.jpg,3.45888480524e-06,2.34178305618e-05,0.00022053779503,2.25719993807e-07,4.72461288155e-05,1.22054747465e-06,0.999487489462,1.30617168281e-06,0.000166900059412,4.81490237689e-05,8
758,img_97952.jpg,5.65445607208e-05,0.000216089244077,0.00102467252873,1.59488860163e-06,0.000213284853089,2.03471859663e-05,0.978930950165,3.13788974609e-05,0.00874795718119,0.0107572072775,8
759,img_96683.jpg,1.05647546889e-06,4.63439027953e-06,0.000424374549766,2.97742303701e-07,8.66704499458e-06,1.52128043851e-06,0.999339163303,1.3876372833e-06,0.000211735916764,7.15599958312e-06,8
760,img_98003.jpg,2.3964048701e-07,2.87355713624e-06,2.20175902541e-05,1.4394533121e-08,7.40254790799e-07,1.10701272149e-07,0.999946415424,2.77235082891e-07,1.68841634149e-05,1.03982287669e-05,8
761,img_58878.jpg,4.54908931715e-05,0.000143306653626,0.108287097653,8.75371230791e-06,0.000447115744464,3.52541792381e-05,0.786716848612,3.83266706194e-05,0.103979904088,0.00029794620059,8
762,img_18476.jpg,0.000156115069956,0.000477174638434,0.56421751529,2.60207364988e-06,0.00108048861694,7.35202496571e-05,0.41350215752,9.3908515737e-05,0.0184526219964,0.00194392866888,8
763,img_99709.jpg,1.89300127573e-07,1.14807242824e-06,7.79236142989e-05,3.26002673745e-08,1.28817305267e-06,1.50310171421e-07,0.999684602022,2.09468973722e-07,0.000232392981673,2.10332223105e-06,8
764,img_23011.jpg,1.80541339034e-06,1.67544848182e-05,0.00018173371609,4.83432265064e-06,2.46351402495e-05,1.0892649307e-06,0.993178576231,1.50582740588e-06,0.00654439583829,4.46685634188e-05,8
765,img_46871.jpg,0.000900054008071,0.00067363053779,0.530555695295,7.52643336455e-06,0.00330542594656,0.000184554789485,0.237836992164,0.000308200978907,0.221216760576,0.00501120999252,8
766,img_84163.jpg,6.39163552023e-05,8.99787801245e-05,0.128772792639,3.80227425012e-06,0.000309379627652,2.38165048358e-05,0.533242154866,6.26100809313e-05,0.336613404099,0.000818110511318,8
767,img_22421.jpg,0.000948652897932,0.000772081713876,0.371350623667,9.79381602519e-05,0.00140845685382,0.000194378268134,0.302445348352,0.000302827495034,0.31944590807,0.00303381064441,8
768,img_95436.jpg,9.90663517086e-06,0.986370027065,7.18505070836e-05,1.92424955969e-06,8.63373404627e-05,4.23144808792e-06,0.0132873123512,2.4376121246e-06,0.000147892933455,1.82081693083e-05,8
771,img_23658.jpg,3.64007121334e-07,6.36708114143e-06,3.07657529675e-05,1.44093725396e-07,1.21001962725e-05,1.43570639821e-07,0.999933302402,4.41072653956e-07,1.09566046831e-05,5.32382830443e-06,8
772,img_75428.jpg,6.14073984551e-07,7.34739259656e-07,3.53351512672e-05,6.16599855618e-08,3.41608347298e-06,1.08304127444e-07,0.99994456768,3.06767072189e-07,1.08216754597e-05,4.07677200087e-06,8
773,img_81569.jpg,1.14493708736e-06,3.50807897576e-06,0.000104411612483,6.00152404218e-07,7.79563015385e-06,6.68851271257e-07,0.998867869377,1.12933092566e-06,0.000996401362954,1.6514096842e-05,8
774,img_27314.jpg,1.87654154615e-06,5.40639672408e-06,0.00185044115642,3.73553543653e-07,1.38887235153e-05,4.282409094e-06,0.989324718714,1.95206598619e-06,0.00877734063124,1.97781396309e-05,8
775,img_93598.jpg,2.39520953649e-06,1.09375121582e-06,0.981091111898,4.19644763383e-08,1.07717951607e-05,1.0462371165e-06,0.0178819680586,1.06016049983e-06,0.000987381801679,2.31970693676e-05,8
776,img_7459.jpg,1.44478656594e-06,7.70229164004e-07,0.994044750929,3.35968319831e-08,8.9922594384e-06,1.03064584778e-06,0.00298813352128,5.50583379777e-07,0.00293515271733,1.91197741515e-05,8
777,img_55092.jpg,5.77699044513e-06,2.38311422862e-06,0.993049860001,5.18317655462e-08,1.39075788042e-05,1.67506340176e-06,0.0059691580791,9.99194682549e-07,0.000939652505622,1.64864239878e-05,8
778,img_33479.jpg,5.95153716532e-07,2.65010131173e-07,0.998899877071,7.70543451267e-09,1.25448365296e-06,1.89530041439e-07,0.00101676316626,1.57767516384e-07,7.74998379711e-05,3.34174336558e-06,8
779,img_48627.jpg,6.5682587632e-05,0.000411688165514,0.500006634742,1.61569707302e-06,3.82888679269e-05,2.36042255892e-05,0.439913618378,4.57239539173e-05,0.057293352671,0.0021997699514,8
780,img_17273.jpg,6.28499932986e-07,5.79069774176e-06,0.0194260413991,7.37102027415e-07,1.24010539366e-05,2.82157624554e-06,0.900706827641,3.20154572364e-06,0.0797578145466,8.3737044406e-05,8
781,img_4232.jpg,0.00293842206793,0.00131879360401,0.829137653112,3.25002256432e-05,0.00864161406935,0.000650463486636,0.00548061204609,0.000444621080533,0.120065055788,0.0312902613186,8
782,img_90536.jpg,8.4990327764e-05,9.19007737821e-05,0.406232635491,1.96715014056e-07,6.39685913484e-05,1.14275846954e-05,0.210733681401,2.35152842833e-05,0.265325844288,0.117431818047,8
783,img_68387.jpg,1.0895932121e-06,1.12745769343e-06,0.118120056053,4.61572960964e-08,1.01347168879e-05,1.33519881018e-06,0.500607337162,1.72629607675e-06,0.381219446041,3.7704470742e-05,8
784,img_80823.jpg,2.63655841604e-08,5.23465857327e-08,1.99927308131e-05,1.74463302138e-09,1.91581349895e-07,1.54337356228e-08,0.99993956089,4.48911270379e-08,3.95082829527e-05,6.10954202784e-07,8
785,img_19913.jpg,0.000298729315546,0.000341759492585,0.240227490664,2.82686087871e-06,6.37926923446e-05,2.10308530768e-05,0.600422903895,0.00134240493571,0.156315246772,0.000963860191405,8
786,img_57456.jpg,0.00010830795145,0.000330582886818,0.00260224851081,1.25399873241e-06,2.37118474615e-05,1.20171414437e-05,0.647943094373,5.27261472598e-05,0.348746225471,0.000179855102033,8
