img,x,y
img_101091.jpg,109.546515182,177.845679641
img_101113.jpg,120.283130996,54.4408268953
img_101113.jpg,104.838197602,168.175981811
img_101113.jpg,92.6515650741,100.465403624
img_101159.jpg,118.777467766,53.9752272247
img_101159.jpg,103.506975508,170.334248638
img_101159.jpg,113.612125824,119.701420599
img_101175.jpg,119.275320909,168.921702418
img_101175.jpg,109.750316002,55.8801719053
img_101175.jpg,64.4580688273,102.679251587
img_101196.jpg,93.1197916667,99.46875
img_101196.jpg,107.51726353,167.40942669
img_101196.jpg,117.460485403,52.4577647262
img_101223.jpg,104.791751505,168.622839319
img_101223.jpg,119.798127535,52.7573992579
img_101223.jpg,101.924648787,122.475606641
img_101286.jpg,112.315892945,170.488896832
img_101286.jpg,109.994887704,52.4346762213
img_101286.jpg,114.797107354,117.924628234
img_101383.jpg,65.632475799,53.1703354993
img_101383.jpg,178.394581127,106.531298661
img_101383.jpg,73.7809577963,173.128443265
img_101392.jpg,167.106431034,109.379046638
img_101392.jpg,55.2459392732,115.63559579
img_101392.jpg,55.0194384449,88.8477321814
img_10141.jpg,106.225810281,166.503304444
img_10141.jpg,120.632929003,54.1782965958
img_10141.jpg,71.2098635887,74.0278069255
img_101414.jpg,88.5699979136,116.342374296
img_101414.jpg,122.919072346,52.5529836296
img_101414.jpg,104.898495079,169.591817821
img_101419.jpg,115.154104803,52.2119213974
img_101419.jpg,110.75101366,166.633114199
img_101419.jpg,76.9818473038,88.6225306994
img_101498.jpg,113.757298951,52.369798951
img_101498.jpg,98.362060426,91.5418524022
img_101498.jpg,110.506151838,166.617082723
img_101555.jpg,113.537788663,52.1042249825
img_101555.jpg,112.28734681,166.272057375
img_101555.jpg,77.0956072351,95.0010335917
img_101609.jpg,115.599625781,166.150085593
img_101609.jpg,109.530013553,52.2909981201
img_101609.jpg,84.9803113553,103.043956044
img_101613.jpg,68.8913850232,50.8108018555
img_101613.jpg,178.526610064,110.24715262
img_101613.jpg,70.1733037413,171.106848446
img_101668.jpg,106.299263611,167.350971792
img_101668.jpg,119.747992825,54.7487615306
img_101668.jpg,78.0314300681,80.5594552122
img_10167.jpg,103.025348263,169.947848704
img_10167.jpg,118.681565689,53.0573138699
img_10167.jpg,117.464277348,118.851487468
img_101673.jpg,105.601746529,170.294178236
img_101673.jpg,87.0559056719,117.796503354
img_101673.jpg,122.489161251,52.8858551053
img_101702.jpg,52.0070745447,67.8054500197
img_101702.jpg,172.259194286,72.9157947497
img_101702.jpg,108.251358911,179.201910391
img_10175.jpg,120.63114932,52.8251487126
img_10175.jpg,108.303062605,168.687138699
img_10175.jpg,63.452432825,95.7007988381
img_101785.jpg,108.296395801,168.656113086
img_101785.jpg,113.984697465,54.0379254725
img_101785.jpg,121.167498613,115.127565169
img_101859.jpg,113.405114064,167.790005849
img_101859.jpg,112.860380329,54.2872353648
img_101859.jpg,74.2399049881,127.509263658
img_101938.jpg,107.929782412,169.892339075
img_101938.jpg,83.7770446258,117.486890085
img_101938.jpg,122.164020217,52.3411906785
img_102025.jpg,117.265223639,50.685647566
img_102025.jpg,87.0765539305,110.54547532
img_102025.jpg,110.586223015,169.225267721
img_10206.jpg,117.931328694,55.565399271
img_10206.jpg,166.691727551,129.294602875
img_10206.jpg,93.6260039469,170.014961678
img_102087.jpg,121.047059855,53.1782052406
img_102087.jpg,106.538987688,167.107668786
img_102087.jpg,73.6672,91.0788
img_10225.jpg,119.038267265,56.190406918
img_10225.jpg,95.8735581189,169.208207631
img_10225.jpg,168.845275182,135.03876774
img_10307.jpg,179.346820199,111.593703782
img_10307.jpg,70.0284655021,170.463302752
img_10307.jpg,70.7630136986,50.1747553816
img_10314.jpg,114.737857477,169.456422896
img_10314.jpg,110.791849848,55.4704514711
img_10314.jpg,91.598928691,98.6263809843
img_10321.jpg,109.682665819,179.442678534
img_10321.jpg,51.6675518135,69.0948186528
img_10321.jpg,171.910907945,71.9192938209
img_10327.jpg,114.765766892,167.715112888
img_10327.jpg,109.813174114,53.9419619928
img_10327.jpg,97.6058446187,109.82002851
img_1039.jpg,96.3921568627,94.3214869281
img_1039.jpg,109.246679091,166.490939371
img_1039.jpg,115.66768848,51.7566306811
img_104.jpg,54.979599826,121.973292736
img_104.jpg,166.625276724,105.989484503
img_104.jpg,61.2116402116,57.8560846561
img_10446.jpg,112.497172479,170.144289264
img_10446.jpg,82.3755120619,104.438324989
img_10446.jpg,116.165641711,51.8811942959
img_10514.jpg,55.4839208411,112.87012987
img_10514.jpg,114.177489717,166.336200091
img_10514.jpg,116.602588204,53.6027630831
img_1053.jpg,166.374449339,106.242290749
img_1053.jpg,54.3268326964,121.593622348
img_1053.jpg,64.4136020151,63.0720403023
img_10570.jpg,123.121924525,52.9412923562
img_10570.jpg,104.566279535,170.467049348
img_10570.jpg,88.9436329973,114.057395598
img_10582.jpg,53.4331921952,114.332925924
img_10582.jpg,167.613110227,110.845504021
img_10582.jpg,92.0805293006,93.0559546314
img_10609.jpg,116.81438688,55.138402286
img_10609.jpg,97.5474786266,169.730398208
img_10609.jpg,154.054619827,132.503368624
img_10617.jpg,120.359452624,52.166290308
img_10617.jpg,68.1218568665,80.4700193424
img_10617.jpg,108.197964557,166.275413572
img_10627.jpg,107.547688971,51.376948448
img_10627.jpg,111.37622794,169.970146715
img_10627.jpg,131.461793286,101.733657244
img_1063.jpg,73.2787294789,96.9268379729
img_1063.jpg,53.9797728886,113.112180625
img_1063.jpg,168.037736609,111.680789368
img_10651.jpg,166.947003569,108.273267977
img_10651.jpg,55.4217142857,115.463957672
img_10651.jpg,99.1183241252,104.601289134
img_10652.jpg,106.079313851,170.276846899
img_10652.jpg,121.133301564,52.9705410908
img_10652.jpg,89.2033974072,116.319400983
img_10662.jpg,109.472966125,165.850777687
img_10662.jpg,117.67850969,51.7545264307
img_10662.jpg,78.5143644235,79.6481700118
img_10704.jpg,88.2670744139,95.5152905199
img_10704.jpg,107.77208136,167.066433149
img_10704.jpg,117.530033346,52.4019314885
img_10710.jpg,97.8704061896,106.209284333
img_10710.jpg,120.298907266,54.3154896041
img_10710.jpg,104.36685776,167.938974742
img_10741.jpg,118.75770235,52.8201479547
img_10741.jpg,109.371394576,168.731260001
img_10741.jpg,70.7980871413,95.0513637974
img_1078.jpg,106.358276742,53.8442406678
img_1078.jpg,87.4099589074,115.295624849
img_1078.jpg,121.034554974,168.971247818
img_10792.jpg,118.085027146,51.3862341275
img_10792.jpg,76.3332739262,122.423097487
img_10792.jpg,113.769503546,168.886928809
img_1083.jpg,179.112044524,111.09141027
img_1083.jpg,69.9576046977,51.3566496741
img_1083.jpg,70.3078743683,171.617923623
img_10884.jpg,110.373217681,166.283388783
img_10884.jpg,118.570360697,51.6200297204
img_10884.jpg,64.2517456817,91.8687982359
img_10909.jpg,107.671971338,168.880519913
img_10909.jpg,115.952572413,54.7007466973
img_10909.jpg,102.245828699,115.428253615
img_10997.jpg,115.735554376,51.7986903814
img_10997.jpg,109.229080119,166.410128586
img_10997.jpg,94.8255763375,94.7603305785
img_11035.jpg,127.317110432,114.968790921
img_11035.jpg,107.658340152,168.936388303
img_11035.jpg,112.24750838,51.186726257
img_11061.jpg,113.616271215,167.752554251
img_11061.jpg,110.906180922,54.2566315253
img_11061.jpg,99.3095077546,116.285906945
img_11067.jpg,119.054304294,52.7351104604
img_11067.jpg,105.093063559,168.675750617
img_11067.jpg,104.391068663,123.091636551
img_11259.jpg,179.167192595,112.632902072
img_11259.jpg,71.3275527372,50.1817652388
img_11259.jpg,69.1140183346,170.455373058
img_11273.jpg,85.6222422332,106.168392616
img_11273.jpg,114.689177102,167.341396975
img_11273.jpg,110.602423049,53.2083993322
img_11474.jpg,109.350834202,178.785505735
img_11474.jpg,170.598932804,71.208971893
img_11474.jpg,50.2541837489,68.4080247328
img_11532.jpg,108.96809875,43.0886502084
img_11532.jpg,171.426864929,150.841659927
img_11532.jpg,51.988498278,153.602248359
img_11582.jpg,107.00294157,51.6315015376
img_11582.jpg,123.996447973,109.590890096
img_11582.jpg,113.290288851,170.420685749
img_11658.jpg,111.189821059,51.7007013758
img_11658.jpg,112.715225268,166.172062067
img_11658.jpg,102.075137687,88.6136900079
img_11683.jpg,114.556533274,52.4707052841
img_11683.jpg,111.617032187,166.591984853
img_11683.jpg,78.8650973291,83.5486645541
img_11687.jpg,171.864623244,70.9273307791
img_11687.jpg,51.6088265437,69.960351012
img_11687.jpg,110.955723656,179.416049513
img_11836.jpg,108.145093097,168.200463452
img_11836.jpg,115.25401417,53.8372531757
img_11836.jpg,107.430144928,100.31826087
img_11860.jpg,71.8130308024,50.9101914058
img_11860.jpg,69.8601876077,171.112819858
img_11860.jpg,179.782079351,112.66374753
img_11863.jpg,110.400758583,166.054899507
img_11863.jpg,82.1350919265,85.3900879297
img_11863.jpg,116.096515837,51.3253393665
img_11914.jpg,113.429135015,53.9286943384
img_11914.jpg,112.250107398,169.348741301
img_11914.jpg,90.8466297623,119.689026376
img_1197.jpg,54.4099173554,113.365158765
img_1197.jpg,169.011804243,106.304515858
img_1197.jpg,94.7690032535,135.397811298
img_12017.jpg,166.673656088,111.700736723
img_12017.jpg,52.6757739732,114.077486029
img_12017.jpg,98.9371155161,89.9446343131
img_12053.jpg,51.3600587747,70.5255861496
img_12053.jpg,111.626818302,179.416027506
img_12053.jpg,171.6212063,70.3564476886
img_12114.jpg,112.889163191,168.977866689
img_12114.jpg,112.255145053,54.5412430779
img_12114.jpg,91.0048309179,122.733091787
img_1215.jpg,54.754513259,119.494039907
img_1215.jpg,166.890664557,107.843908228
img_1215.jpg,61.9070034443,58.303673938
img_12203.jpg,106.825927623,109.592304169
img_12203.jpg,108.595276636,168.96355788
img_12203.jpg,114.855104603,53.7466527197
img_12237.jpg,167.615580678,111.015704008
img_12237.jpg,53.6548741458,113.893737566
img_12237.jpg,101.417002565,95.5353609381
img_12238.jpg,112.982877333,51.6324968291
img_12238.jpg,110.107619272,166.573956372
img_12238.jpg,112.553981623,80.0719754977
img_12247.jpg,170.366526619,70.035304446
img_12247.jpg,50.1238553573,69.171445759
img_12247.jpg,110.436267386,178.684710401
img_12279.jpg,110.06793049,55.2838197389
img_12279.jpg,111.80587151,171.288720047
img_12279.jpg,118.626450116,117.260118587
img_1230.jpg,109.282724173,167.055696504
img_1230.jpg,119.052975516,52.3090528884
img_1230.jpg,52.6633266533,90.0676352705
img_1236.jpg,118.29640213,52.4299692601
img_1236.jpg,110.389058992,168.705286793
img_1236.jpg,61.2817337461,97.2186532508
img_12368.jpg,116.935125606,52.3738651388
img_12368.jpg,109.158674189,166.33607585
img_12368.jpg,79.1029561672,81.9057084608
img_12375.jpg,110.900126594,171.196310697
img_12375.jpg,111.45434909,55.3002824624
img_12375.jpg,115.106174699,119.67996988
img_12378.jpg,107.348393281,167.590088776
img_12378.jpg,117.278042178,52.1174081998
img_12378.jpg,101.522865854,115.850609756
img_12389.jpg,43.3511917429,111.996275803
img_12389.jpg,152.476256983,171.038344337
img_12389.jpg,152.16208088,50.8923726644
img_12458.jpg,166.959933354,107.005514123
img_12458.jpg,55.0021666594,120.672791091
img_12458.jpg,61.667371761,59.4727657324
img_12470.jpg,116.503413261,164.552350883
img_12470.jpg,89.1373039327,137.542850648
img_12470.jpg,110.65410269,50.7092976409
img_1256.jpg,123.554788611,116.223252804
img_1256.jpg,109.204897638,169.487624951
img_1256.jpg,111.353850912,51.8324864124
img_12642.jpg,166.952357664,111.58609447
img_12642.jpg,56.1524478501,110.682673478
img_12642.jpg,83.3378315496,119.450907399
img_1267.jpg,95.0885252177,171.43061537
img_1267.jpg,117.061469879,56.0525949859
img_1267.jpg,154.380360472,132.903459706
img_12712.jpg,70.4621917982,171.190530519
img_12712.jpg,70.3364135703,50.9223909532
img_12712.jpg,179.374656521,111.272828155
img_12772.jpg,81.2372199885,101.093624354
img_12772.jpg,110.090260891,168.720479743
img_12772.jpg,117.722616022,51.2215683652
img_12813.jpg,51.1019161344,65.0410302694
img_12813.jpg,105.64163611,178.085885452
img_12813.jpg,171.431104881,73.7093058687
img_12851.jpg,118.585526316,52.1798684211
img_12851.jpg,108.122729642,167.302233271
img_12851.jpg,79.7474332649,95.3749486653
img_12868.jpg,171.017430437,70.2374342397
img_12868.jpg,110.531438058,178.610759494
img_12868.jpg,50.6432586127,69.0066124446
img_12888.jpg,72.1804045512,172.219279393
img_12888.jpg,68.7500808695,51.9765801902
img_12888.jpg,179.377744854,109.355680195
img_12951.jpg,49.4339779182,73.5355798073
img_12951.jpg,169.658897211,67.045777376
img_12951.jpg,115.272411799,178.978390031
img_13033.jpg,103.487432634,170.217789049
img_13033.jpg,125.426903114,54.2618512111
img_13033.jpg,82.3413065327,116.886633166
img_13063.jpg,109.504259274,165.721443507
img_13063.jpg,116.292590737,50.6463864475
img_13063.jpg,89.0414052698,84.7168548724
img_13073.jpg,105.756749349,51.4698277831
img_13073.jpg,117.072697831,169.062768995
img_13073.jpg,110.452054795,103.881693649
img_13121.jpg,49.7867241623,65.5214194825
img_13121.jpg,106.985258984,177.560921059
img_13121.jpg,170.301400012,71.8103564223
img_13263.jpg,104.877238165,168.131837135
img_13263.jpg,120.792709351,54.5359646514
img_13263.jpg,85.4474046853,91.0289389068
img_13328.jpg,109.265868215,167.999395113
img_13328.jpg,121.22400909,52.6275837958
img_13328.jpg,44.5210420842,89.898997996
img_13338.jpg,114.923224044,170.830464481
img_13338.jpg,110.498853514,52.6096216598
img_13338.jpg,102.025460455,117.390032503
img_13357.jpg,111.280966767,52.2409475021
img_13357.jpg,109.284828369,169.687396279
img_13357.jpg,124.053615679,116.240369453
img_1336.jpg,117.62036135,52.4850323266
img_1336.jpg,109.340615651,166.51948512
img_1336.jpg,73.4392694064,81.801826484
img_13380.jpg,115.171470899,53.4819047619
img_13380.jpg,108.512490415,167.876871544
img_13380.jpg,104.326749436,96.6664785553
img_13482.jpg,117.808230708,52.383760078
img_13482.jpg,108.571546246,166.399231192
img_13482.jpg,79.3633776091,80.6124288425
img_1355.jpg,110.784421284,166.186584124
img_1355.jpg,115.316855645,51.6485905078
img_1355.jpg,82.9214011106,85.7646304998
img_13584.jpg,106.376445488,168.137273309
img_13584.jpg,118.611286486,52.4658594595
img_13584.jpg,99.2273230088,121.97289823
img_13585.jpg,107.735860218,50.8419256495
img_13585.jpg,117.586486486,105.335966736
img_13585.jpg,113.78519817,169.763777844
img_13628.jpg,51.9531791908,140.539306358
img_13628.jpg,111.465454545,54.9650909091
img_13628.jpg,115.883482444,168.429481769
img_1363.jpg,120.667180006,52.1408896907
img_1363.jpg,109.47399282,167.41559633
img_1363.jpg,45.2744850778,89.3270281631
img_13639.jpg,112.376233224,170.186338992
img_13639.jpg,109.831009531,51.7203494529
img_13639.jpg,115.114570858,118.343512974
img_1367.jpg,92.1855837653,167.356101204
img_1367.jpg,124.536446219,55.479922763
img_1367.jpg,142.356694787,112.561972745
img_13675.jpg,118.270857193,52.0425072681
img_13675.jpg,86.3956130043,93.2334508421
img_13675.jpg,107.903816059,167.534609366
img_13696.jpg,120.068106678,52.0495040776
img_13696.jpg,52.116751269,92.5275562001
img_13696.jpg,110.263251526,168.143371204
img_13699.jpg,113.590787598,51.3104953671
img_13699.jpg,107.592933287,168.824406809
img_13699.jpg,121.347670251,115.428987455
img_13820.jpg,68.8158717998,170.389005938
img_13820.jpg,179.304471781,113.242120268
img_13820.jpg,71.9596069869,50.1478294375
img_13852.jpg,113.734797089,54.5423707907
img_13852.jpg,106.5415933,169.865063346
img_13852.jpg,135.275875486,121.708560311
img_139.jpg,120.303991323,54.0722342733
img_139.jpg,106.836140704,167.567718593
img_139.jpg,72.8867170147,79.9697912039
img_13907.jpg,117.630300411,54.4697212016
img_13907.jpg,110.385645464,166.393810729
img_13907.jpg,66.5335689046,101.616411464
img_13916.jpg,112.379067245,170.858866594
img_13916.jpg,115.134371257,120.499401198
img_13916.jpg,110.049595778,54.9061282621
img_13922.jpg,49.8259522868,70.5011203374
img_13922.jpg,170.145897808,69.2512473947
img_13922.jpg,111.880901455,178.850487767
img_13935.jpg,86.4500703235,119.756278883
img_13935.jpg,123.60068171,53.7030245502
img_13935.jpg,104.425983108,170.462355826
img_13938.jpg,102.683089808,170.488194939
img_13938.jpg,119.677636627,53.7627674994
img_13938.jpg,112.9264637,118.580327869
img_13950.jpg,110.339536028,167.089228625
img_13950.jpg,111.800376727,54.2963583089
img_13950.jpg,122.695444915,116.970868644
img_13965.jpg,112.690724377,43.58987248
img_13965.jpg,171.26624212,153.500064325
img_13965.jpg,51.0061026,151.580128409
img_14027.jpg,111.437990257,54.5458673933
img_14027.jpg,112.746700294,168.628583438
img_14027.jpg,98.4884473198,120.95194085
img_14047.jpg,122.73574727,55.4618272841
img_14047.jpg,46.8854961832,56.1297709924
img_14047.jpg,105.559560509,166.545292862
img_14111.jpg,109.03377615,166.119404729
img_14111.jpg,116.128154733,51.8250323849
img_14111.jpg,92.4882075472,80.329245283
img_1421.jpg,114.493690184,168.34140764
img_1421.jpg,111.69699859,54.2882845535
img_1421.jpg,80.5799180328,126.995081967
img_14223.jpg,115.703276649,167.288345085
img_14223.jpg,111.11310653,53.6753931116
img_14223.jpg,72.1978678038,122.843496802
img_14313.jpg,109.200135415,167.32435877
img_14313.jpg,118.424362434,52.3310557925
img_14313.jpg,63.0009569378,91.3784688995
img_14341.jpg,108.308859176,166.26683087
img_14341.jpg,117.647066631,52.552296257
img_14341.jpg,82.7860721443,77.1863727455
img_14365.jpg,105.531699521,168.361583542
img_14365.jpg,120.057105308,54.6115821604
img_14365.jpg,85.7969821674,90.6515775034
img_14395.jpg,108.864360432,53.1539563349
img_14395.jpg,115.24082541,167.067934453
img_14395.jpg,98.3984310487,99.4739884393
img_14399.jpg,113.608311081,167.284212283
img_14399.jpg,77.4340124004,128.970770593
img_14399.jpg,112.601837161,54.0267223382
img_14410.jpg,104.107175814,169.958606143
img_14410.jpg,118.961207268,53.0431413072
img_14410.jpg,110.294300024,118.029096113
img_14492.jpg,110.686446673,168.545462111
img_14492.jpg,117.587166106,51.4461347957
img_14492.jpg,78.074440985,107.842626663
img_14552.jpg,119.132259032,54.5034500493
img_14552.jpg,107.241890492,166.998884195
img_14552.jpg,70.7735849057,75.6003430532
img_14621.jpg,118.174317887,170.091165006
img_14621.jpg,107.248128837,56.5600033639
img_14621.jpg,95.4612590799,97.4906174334
img_14634.jpg,116.561758519,54.2013041649
img_14634.jpg,106.783373861,168.371017599
img_14634.jpg,108.756882874,103.160522632
img_14680.jpg,108.794356231,53.8157145323
img_14680.jpg,118.893080711,168.216885068
img_14680.jpg,73.8281764319,104.206056616
img_14705.jpg,105.514954955,170.853513514
img_14705.jpg,122.049696493,52.8199484694
img_14705.jpg,90.0878471538,116.634232815
img_14756.jpg,71.9493275543,50.528586908
img_14756.jpg,69.3789628118,170.748038528
img_14756.jpg,179.593673578,112.975225944
img_14757.jpg,54.7552697095,112.358630705
img_14757.jpg,169.532306121,106.358602196
img_14757.jpg,113.102246321,150.268009295
img_14779.jpg,118.023251816,52.7336571109
img_14779.jpg,106.459842656,168.465505317
img_14779.jpg,102.181456954,124.606357616
img_14868.jpg,111.201276102,97.4576566125
img_14868.jpg,114.206730363,53.4161241228
img_14868.jpg,108.938906363,167.880554883
img_1487.jpg,119.393413908,52.0549132948
img_1487.jpg,52.0179094757,101.597199609
img_1487.jpg,111.599530265,168.688161853
img_14870.jpg,110.442736033,179.210310147
img_14870.jpg,171.595029796,71.0192722201
img_14870.jpg,51.2923236649,69.4947115697
img_14903.jpg,115.696222213,168.293608438
img_14903.jpg,111.245657568,53.5914118686
img_14903.jpg,75.4469638739,121.252113759
img_14949.jpg,112.433621132,170.075568473
img_14949.jpg,107.815346114,51.6058899763
img_14949.jpg,125.265273677,104.644787645
img_14970.jpg,166.37309141,111.56830424
img_14970.jpg,52.2213586126,114.001168119
img_14970.jpg,100.515339324,93.725751472
img_14979.jpg,87.3359193173,99.9692267908
img_14979.jpg,116.675283002,51.8286834834
img_14979.jpg,110.54987223,169.457123707
img_14999.jpg,111.195537849,166.408804781
img_14999.jpg,67.2495225971,90.2982176957
img_14999.jpg,118.187197958,51.7026534148
img_15073.jpg,117.879378284,52.3563047285
img_15073.jpg,107.447028203,169.571361522
img_15073.jpg,98.4926904334,108.889971788
img_15117.jpg,106.290121417,168.448376972
img_15117.jpg,117.3057258,53.9056754261
img_15117.jpg,105.821495327,108.258878505
img_1519.jpg,168.913163209,69.8236950003
img_1519.jpg,109.121676477,177.658311346
img_1519.jpg,48.4068804417,67.4131096482
img_15197.jpg,117.135447057,169.334091299
img_15197.jpg,109.734774563,55.4704323688
img_15197.jpg,82.5928201811,106.37774903
img_15198.jpg,116.963802741,51.3298773891
img_15198.jpg,110.836907516,165.934018113
img_15198.jpg,69.5299798793,89.9167002012
img_15221.jpg,104.945502668,53.3925456675
img_15221.jpg,116.908893238,110.247879974
img_15221.jpg,117.100798935,171.196449179
img_15310.jpg,109.645206933,170.075035373
img_15310.jpg,113.431400283,51.90625
img_15310.jpg,111.145867099,116.264181524
img_15321.jpg,109.110341173,168.382749766
img_15321.jpg,114.582518158,53.8285822243
img_15321.jpg,103.387609649,99.5323464912
img_15330.jpg,114.801402815,51.3615394991
img_15330.jpg,109.917257496,166.650928823
img_15330.jpg,99.0494791667,91.0922619048
img_15367.jpg,90.7245508982,100.33394749
img_15367.jpg,107.760261533,167.738023167
img_15367.jpg,117.430902359,52.5552781126
img_15463.jpg,108.422037069,53.3753613331
img_15463.jpg,115.149766846,171.004891652
img_15463.jpg,109.945165341,125.253453328
img_15470.jpg,112.620349748,54.1757403283
img_15470.jpg,106.985169857,169.647396103
img_15470.jpg,139.869422092,126.531821507
img_15565.jpg,108.14922872,53.8925793838
img_15565.jpg,113.998231966,101.886845827
img_15565.jpg,114.44569055,168.317590862
img_15571.jpg,97.6152604143,170.356875951
img_15571.jpg,116.114213405,55.6661360111
img_15571.jpg,158.473381655,134.488627843
img_15596.jpg,125.144296673,52.4867232536
img_15596.jpg,77.7818763685,114.478692943
img_15596.jpg,106.978521254,169.246622839
img_15696.jpg,118.744266571,51.7843331235
img_15696.jpg,109.68537462,166.270666298
img_15696.jpg,67.5315005727,89.0557464681
img_15753.jpg,170.659723981,69.8131172449
img_15753.jpg,112.079767257,179.410843692
img_15753.jpg,50.4048465267,71.0884652666
img_15759.jpg,110.09418894,167.269885224
img_15759.jpg,113.278280054,52.8125621837
img_15759.jpg,108.660906119,96.0882765063
img_15760.jpg,114.144629669,168.837729479
img_15760.jpg,110.732159558,54.899239621
img_15760.jpg,88.3109110169,129.172139831
img_15780.jpg,112.260257634,119.413167939
img_15780.jpg,111.623691182,54.7501787141
img_15780.jpg,111.223978742,170.789082556
img_15822.jpg,93.3067675868,99.7488869101
img_15822.jpg,120.331764806,54.3800500233
img_15822.jpg,104.619818413,167.939566986
img_15823.jpg,61.969527679,56.8710005079
img_15823.jpg,166.311946467,105.550285377
img_15823.jpg,54.7079642137,122.846241558
img_15855.jpg,115.940068857,53.1121689973
img_15855.jpg,108.666599386,167.871629259
img_15855.jpg,93.2408098029,99.3809270112
img_15882.jpg,50.5997868372,153.964495071
img_15882.jpg,109.81661532,44.1014046264
img_15882.jpg,170.606507213,152.296446637
img_15890.jpg,116.087423123,54.5199157964
img_15890.jpg,107.310852263,168.729315205
img_15890.jpg,105.976438356,111.421369863
img_15929.jpg,108.847047195,168.853924718
img_15929.jpg,114.346773192,54.4349877882
img_15929.jpg,108.995394358,103.354634427
img_15934.jpg,117.648719428,51.3040969417
img_15934.jpg,109.744207415,167.497762864
img_15934.jpg,75.3342256214,94.068833652
img_16033.jpg,107.204919083,168.19650711
img_16033.jpg,117.107969263,52.3737696425
img_16033.jpg,103.340662399,123.140551072
img_16035.jpg,44.9652706844,138.016343207
img_16035.jpg,110.300273541,53.7577917772
img_16035.jpg,118.109464508,167.178082192
img_16046.jpg,109.162881584,53.6662469061
img_16046.jpg,109.588437085,171.248227599
img_16046.jpg,129.595003785,116.340651022
img_1617.jpg,170.758651399,69.5779262087
img_1617.jpg,113.103745937,179.503383599
img_1617.jpg,50.2058767289,72.1600484416
img_16232.jpg,115.19975334,54.6475231244
img_16232.jpg,107.58872243,168.925676238
img_16232.jpg,113.691927512,113.146073586
img_16254.jpg,114.002195609,166.557285429
img_16254.jpg,111.593804461,52.4774311607
img_16254.jpg,81.6780128795,100.230910764
img_16287.jpg,112.585412505,53.2355591448
