,img,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9
10,img_91696.jpg,0.997088998556,8.56116599834e-08,2.08155638004e-08,2.40440449488e-05,6.07881382564e-07,3.69003008061e-06,3.12246500878e-09,6.94492756637e-08,5.1585235028e-08,0.00288250664016
11,img_69086.jpg,0.999507427216,7.63923901914e-08,1.56083961311e-08,2.28411463468e-05,4.20709397986e-07,4.60251188983e-06,1.5591168287e-09,1.17940794908e-07,2.28351960119e-08,0.000464533921331
12,img_95339.jpg,0.999618679285,9.53868970477e-08,2.27059946192e-08,2.70121868198e-05,4.81937405539e-07,4.05390551528e-06,2.35683252428e-09,4.44276195832e-08,3.48493063018e-08,0.000349560417817
13,img_39641.jpg,0.999633491039,2.33972455854e-08,1.1753501037e-08,1.01520966496e-05,1.27646083925e-07,4.3589663008e-06,1.05996629963e-09,5.41823131361e-08,1.21279105508e-08,0.000351816210241
14,img_71674.jpg,0.998110800982,1.76774761995e-07,8.70153557208e-08,2.29097934881e-05,3.3085846779e-07,6.16476854058e-05,5.30692745369e-09,5.34699337099e-07,5.08465526155e-08,0.00180335473624
15,img_36808.jpg,0.999907284975,3.1079461893e-08,5.05716557693e-09,1.01590457735e-06,6.79964869688e-08,8.67764638879e-06,5.16574117683e-10,8.65508860588e-08,8.36920980001e-09,8.28508516406e-05
16,img_5519.jpg,0.999998390675,9.41351607775e-09,8.78589142161e-10,3.17823480867e-08,1.11628693207e-08,1.1454237542e-06,3.04626333375e-10,1.51564882206e-08,4.04577436776e-09,4.13637678776e-07
17,img_47384.jpg,0.999590545893,1.7492590132e-07,3.302042062e-08,1.56733170442e-05,1.67527133499e-07,6.12582845783e-07,1.10050639712e-08,1.49839030072e-07,5.6526356218e-07,0.000391990648495
18,img_86851.jpg,0.999194413424,4.39549808107e-07,6.38412824827e-08,1.41160443974e-05,2.50973130278e-07,8.80185684338e-07,2.1008063289e-08,2.44508781222e-07,1.24868003581e-06,0.000788429399108
19,img_68379.jpg,0.999985516071,5.52350466372e-08,7.46122759426e-09,1.65078819142e-07,6.49010604981e-09,6.61312553178e-06,4.30127479261e-10,4.47028215556e-08,2.67977643363e-08,7.58655946242e-06
20,img_60553.jpg,0.995598912239,3.01317819362e-07,1.06073746682e-07,1.45222547072e-05,7.88039526745e-07,4.86007019376e-05,1.0784131305e-08,3.77015337616e-07,1.84008381143e-07,0.00433620873082
21,img_36445.jpg,0.99590921402,7.92722701703e-07,5.02657030665e-07,1.02047333712e-05,6.36288677924e-06,2.37166900661e-05,3.54697178295e-08,2.46752790645e-06,4.47640781331e-07,0.00404627097305
22,img_51537.jpg,0.315929147806,0.00578143709255,0.0115625503423,0.00578503888828,0.381563227957,0.00581526904588,0.00578127617206,0.173443759134,0.00578143405463,0.123244360986
23,img_56181.jpg,0.943887233734,1.53374878664e-05,3.06494771252e-06,6.33228705738e-06,1.93030768969e-05,0.000316683675919,1.22102910893e-07,9.16896351555e-06,5.38113477688e-06,0.0557372942567
24,img_16467.jpg,0.909683346748,3.18798402077e-05,7.23176512096e-06,4.81887434489e-06,1.59633536612e-05,0.00152582624582,1.83666909237e-07,7.3433018315e-06,2.70631267298e-05,0.0886963175144
25,img_82101.jpg,0.988409668207,7.03805547886e-06,9.36131566653e-06,0.000338118203672,0.000173525988131,0.000406120430952,5.74395650384e-07,1.04568940795e-05,3.28376897868e-06,0.0106418288487
26,img_95056.jpg,0.998368173838,1.45191993006e-06,1.6327135493e-06,8.95379690036e-06,2.17434781717e-05,4.42566487315e-05,7.50153301074e-08,2.2003921849e-06,1.08026588469e-06,0.00155045584688
27,img_94133.jpg,0.969834417105,7.62834936152e-06,6.47543605709e-06,8.89150631167e-05,2.95367839236e-05,0.000170124090925,8.06943403861e-07,3.66367418598e-05,1.94008407892e-06,0.0298234303773
28,img_12237.jpg,0.999129295349,3.42871387282e-07,1.0933462577e-07,2.92749752973e-06,1.30686947486e-06,1.77497486362e-05,1.51690718944e-08,4.52034496057e-07,6.53180394633e-08,0.000847747651278
29,img_80630.jpg,0.999495923519,8.62929017131e-08,2.67754062533e-08,6.89990109493e-07,1.91558724438e-07,3.97048968637e-06,1.81575383895e-09,6.43436113279e-08,1.29697229068e-08,0.000499094981933
30,img_10582.jpg,0.998074710369,3.93038803281e-07,1.50478503436e-07,3.38066297445e-06,8.20980075034e-07,6.98871763802e-05,1.52441722301e-08,1.90891542573e-07,1.79196554373e-07,0.00185031228466
31,img_14621.jpg,0.989585459232,1.83351727401e-06,6.60533411079e-07,0.000194666550669,2.46505023824e-05,0.000103815662442,8.43503089598e-08,1.06970466618e-06,6.1287922648e-07,0.0100871057657
32,img_14970.jpg,0.99779945612,3.50503958657e-06,1.00827818139e-06,9.0591912965e-05,3.43320723317e-05,0.00027010196527,2.47863613578e-07,1.66898778886e-06,9.68853513861e-07,0.00179811374983
33,img_74672.jpg,0.990701913834,2.97154649331e-06,1.22936803493e-06,0.000626333682703,4.58415525486e-05,0.000158528554493,1.49953417239e-07,1.66991395645e-06,6.19736677976e-07,0.00846074061701
34,img_100026.jpg,0.994304656982,5.68196867334e-07,5.13067930363e-08,9.68481438122e-05,1.46735662909e-06,4.6801389999e-06,7.64556395971e-09,1.27897504143e-07,1.01918848472e-07,0.00559147955209
35,img_83502.jpg,0.998380422592,1.93196146192e-07,4.85837234887e-08,8.4589151399e-06,1.72484210559e-06,1.67694821513e-05,1.84468827574e-08,1.09413957006e-07,8.74793740224e-08,0.0015922106395
36,img_93917.jpg,0.999455094337,1.09178722063e-07,1.86968078728e-08,1.49439416042e-06,2.5627973832e-07,3.49128932964e-06,3.25741734107e-09,3.17925113458e-08,3.66599868934e-08,0.000539466360351
37,img_92507.jpg,0.99819073081,1.52138454723e-06,4.07621024934e-07,0.000136494846629,3.16307679213e-05,6.71868468771e-05,1.1956286905e-07,1.73232779765e-06,2.37075575704e-06,0.00156783213606
38,img_12017.jpg,0.998272508383,1.21914685991e-06,3.59960435681e-07,0.00011131449682,4.49039449393e-05,5.81328907927e-05,9.96665397851e-08,1.60209721312e-06,4.45335421873e-07,0.00150940171443
39,img_61415.jpg,0.998291373253,2.12400144051e-06,5.95171012474e-07,0.000140887997588,5.00062529056e-05,4.7507331999e-05,1.70467735205e-07,4.3012776163e-06,1.85226829696e-06,0.00146121784928
40,img_2205.jpg,0.996765971184,2.93355522984e-07,8.76435381492e-08,2.66707286443e-05,1.83411232335e-06,1.49855586535e-05,1.7016279396e-08,2.73166971598e-07,3.43736305752e-07,0.00318947611231
41,img_85798.jpg,0.996916174889,1.94744314896e-07,1.29737918273e-07,4.36840841456e-06,1.6678992143e-06,3.74955813029e-05,2.38384400119e-08,2.93860801803e-07,2.11838987824e-07,0.00303939136938
42,img_39595.jpg,0.999734967947,1.30484614225e-08,1.5878119583e-09,4.00981217119e-08,4.31851709948e-08,3.43031752337e-07,2.26017144236e-10,1.29433084528e-08,1.30806097898e-09,0.000264560767391
43,img_24291.jpg,0.998237967491,1.08511104102e-07,5.20165626128e-08,2.24321787812e-07,1.30004625731e-07,6.48256669677e-06,3.78363929771e-09,2.56113137365e-07,4.81192636848e-08,0.00175473158015
44,img_22411.jpg,0.997853010893,2.26756068145e-07,7.38533711964e-08,1.04171280668e-06,2.96228861885e-07,1.24714960634e-05,1.08466715609e-08,2.57398178327e-07,1.00994020258e-07,0.00213250319939
45,img_87735.jpg,0.979674369097,9.28476993067e-08,3.71715211389e-08,5.16590927191e-06,3.31352495664e-07,3.75920970228e-05,4.09270550783e-09,2.59485510856e-07,8.63053326583e-08,0.0202820848208
46,img_27901.jpg,0.999740660191,2.41821225822e-08,6.90285199834e-09,2.15600181264e-07,8.06599782521e-08,2.58845419019e-05,7.70749443435e-10,7.41837912349e-08,1.2133348215e-08,0.000233106031374
47,img_51736.jpg,0.999975442886,2.82024688936e-07,1.50802491605e-08,2.42569377917e-07,9.41473063953e-08,8.65826926555e-06,7.49549285833e-09,1.55843783045e-07,9.28835505176e-08,1.49787953205e-05
48,img_1063.jpg,0.999621748924,1.80983192877e-05,1.16989659382e-06,2.08365513572e-05,1.49743956968e-06,3.9639863445e-06,2.24937207527e-07,2.28796357344e-05,1.51883904209e-05,0.000294359761028
49,img_86533.jpg,0.999993145466,1.49629505231e-07,1.25949563556e-08,1.04650293054e-06,1.2864263832e-07,4.50616621794e-07,4.90057412705e-09,1.07631148619e-07,2.48212470577e-08,4.95629376474e-06
50,img_79538.jpg,0.999996960163,6.15652029357e-09,2.59360021307e-10,1.38653110326e-07,1.85739063019e-09,3.56161272475e-07,5.54388281159e-11,2.78500629156e-09,3.94942314096e-10,2.53766756941e-06
51,img_88057.jpg,0.999805778265,5.34795567546e-05,2.61218656206e-07,2.47298414138e-05,7.08434019892e-06,7.37717600963e-06,2.78277657029e-08,3.06165354402e-06,9.71261714666e-08,9.80192235147e-05
52,img_73279.jpg,0.99963375926,3.29279653499e-06,1.26139747536e-08,2.0619707719e-07,2.46142013438e-08,5.64956235394e-06,2.27681212772e-09,4.70376018136e-08,2.77945955141e-08,0.000357081647962
53,img_4020.jpg,0.999963223934,1.72125758979e-07,1.43550099724e-08,1.48168145166e-05,1.05601534051e-06,9.30830736934e-07,3.30236089516e-09,1.51456872599e-08,1.49297951502e-08,1.9729971882e-05
54,img_19401.jpg,0.999899923801,1.29035628404e-07,4.54759801656e-08,8.20163073101e-06,1.087777687e-05,3.73399155684e-06,1.2060891643e-08,1.13867383883e-07,8.22506484935e-08,7.68060554037e-05
55,img_71452.jpg,0.999970912933,1.58119317417e-07,1.99227828206e-08,3.5264818278e-07,9.5766105155e-07,3.35060207934e-06,3.20541981085e-09,6.35819153068e-08,1.23146451983e-08,2.41671481831e-05
56,img_37346.jpg,0.999450027943,1.04178069171e-07,7.59186444022e-09,2.51343384716e-08,2.78963479261e-08,1.0035941803e-06,8.09936436793e-10,2.06316419222e-08,6.7714803834e-09,0.000548856672935
57,img_81517.jpg,0.999499708414,1.37805304945e-08,1.59717725504e-09,6.52410836466e-09,3.33392735641e-09,6.06520775825e-07,2.15349438368e-10,5.46678694631e-09,2.34605626852e-09,0.000499616253364
58,img_56056.jpg,0.99935862422,6.94110036115e-08,4.43855435739e-09,1.1233066477e-08,7.06920100235e-09,5.83383772845e-07,2.50595019041e-09,4.60673987498e-08,9.70694429281e-08,0.00064053155802
59,img_39067.jpg,0.964526861906,0.000448748854978,5.56026276399e-06,8.77152785961e-06,4.20379387833e-06,5.27521556251e-05,5.19835400326e-06,9.39063668852e-05,0.000107334820314,0.0347467074171
60,img_101175.jpg,0.999986827374,5.91718624238e-08,2.18809495436e-09,1.59344525075e-08,2.20188450112e-09,4.45426270208e-07,6.54658292908e-10,1.29719942743e-07,7.38438319225e-08,1.25071034205e-05
61,img_57075.jpg,0.9997856915,1.01051504497e-07,4.16423116822e-09,4.78410157712e-07,1.93203648635e-08,3.4464758869e-07,8.54462098299e-10,7.83528131751e-08,1.89374109241e-08,0.000213331359191
62,img_27997.jpg,0.999931275845,2.54511198783e-08,9.68691255682e-10,4.41043903621e-08,1.02792848677e-08,1.63173996981e-07,1.77195376427e-10,1.0568249437e-08,1.24255128062e-09,6.84681617713e-05
63,img_28215.jpg,0.999995470047,1.35686355485e-08,1.0725200103e-09,1.95779257695e-07,5.39019118229e-09,7.56898145937e-07,6.07026373611e-11,4.91030342428e-09,1.29666644783e-09,3.55583256351e-06
64,img_15197.jpg,0.999839156866,7.52377848773e-08,1.17087553199e-08,1.78975737328e-07,1.2270152382e-07,1.87635013649e-06,9.27414225548e-10,5.40788121536e-08,4.10881384298e-08,0.000158494294737
65,img_28185.jpg,0.999855130911,3.54104382172e-07,2.59261793329e-08,2.10235361283e-07,1.56105070639e-07,5.60603914668e-06,2.74799597067e-09,1.85177160148e-07,6.31544496835e-08,0.000138264780361
66,img_95245.jpg,0.999933362007,4.08898944195e-07,5.55512421684e-08,5.59916306875e-07,1.19683552928e-06,1.2303482238e-05,4.35142500604e-09,9.74593917185e-08,2.70174796116e-08,5.20020584531e-05
67,img_58791.jpg,0.999898642302,8.96491333668e-08,1.64466289658e-08,4.22423349633e-07,1.52647523542e-07,1.21721032342e-05,1.13367653484e-09,7.05575430721e-08,2.33131676195e-08,8.84801711436e-05
68,img_85940.jpg,0.999733895063,9.01580093494e-08,2.56398967832e-08,2.17514460124e-07,1.85994052723e-07,6.92008450236e-06,2.08160911502e-09,3.75320161945e-08,3.48285383606e-08,0.000258596522826
69,img_50618.jpg,0.999690115452,3.76019490281e-07,8.22486242915e-08,1.77006344959e-06,3.50354320841e-06,9.52319239378e-06,9.2512867164e-09,6.61344466515e-07,2.52733188617e-07,0.000293676508591
70,img_46441.jpg,0.999951958656,3.50774682422e-07,2.21907824565e-08,2.48007624729e-07,5.19312374694e-07,4.77513896795e-06,2.94105594936e-09,1.01305338323e-07,1.85467943156e-08,4.20449713374e-05
71,img_7031.jpg,0.997835129499,1.04573273736e-06,1.72247102522e-07,8.50163632721e-06,5.41917681645e-06,6.06785676506e-05,1.99251252848e-08,1.0312838201e-06,3.79412518219e-07,0.00208768599146
72,img_97027.jpg,0.999429136515,1.93773958568e-06,5.06190966372e-07,4.20096626499e-05,8.38139188586e-06,0.00016289651694,3.3399302264e-08,4.48018909027e-07,4.22968348124e-07,0.000354206074917
73,img_2113.jpg,0.999547570944,1.07139131852e-06,1.45773864008e-07,2.75397631242e-05,4.92772950933e-06,0.000209024056687,1.95238185033e-08,1.36964798791e-06,6.09907241378e-08,0.000208211793506
74,img_51478.jpg,0.999588757753,7.24127348908e-07,1.31730847578e-07,5.48085048657e-06,3.25727111126e-06,0.000152368180344,1.8557808744e-08,7.05660307148e-07,6.69272191506e-08,0.000248419394666
75,img_5237.jpg,0.999859720469,1.75504605633e-07,2.16480299512e-08,1.61955952016e-06,5.52915644829e-07,1.37411046703e-05,4.41559643749e-09,1.40188059666e-07,1.89473893668e-08,0.000124049265537
76,img_10314.jpg,0.998183786869,1.1014124613e-07,5.48901021467e-08,1.44892504075e-05,6.54076025994e-07,5.71837248083e-05,3.66167990764e-09,3.47454944879e-07,4.02980407507e-08,0.00174334893654
77,img_43958.jpg,0.999928951263,1.11355478763e-07,1.05745471323e-08,4.22538452768e-07,2.39427989391e-07,5.14564571573e-06,7.31950089829e-10,1.22425184542e-07,5.85938454029e-09,6.50027521374e-05
78,img_41859.jpg,0.999860018492,1.62750276051e-07,2.79771170961e-08,1.67591013578e-06,8.91254885928e-07,1.46839150676e-05,2.05167104603e-09,6.15830135166e-07,1.79691290296e-08,0.000121858549392
79,img_88453.jpg,3.04305469712e-10,1.0,5.74576136669e-10,5.75278531019e-09,7.16559653952e-12,1.65127043983e-10,5.45572767519e-10,3.24091072555e-10,1.63583431176e-08,1.16627113522e-09
80,img_21712.jpg,1.89099207404e-08,0.999999582767,1.00169335049e-08,1.15297802489e-07,2.40963371652e-10,7.88818810271e-09,1.57184808502e-08,1.01021487842e-08,2.00898170988e-07,9.20887082145e-08
81,img_10247.jpg,0.00579716608274,0.469968593996,0.404746503741,0.00585035891833,0.00578429181924,0.00578277327332,0.0058832224539,0.00582125592331,0.0061737091166,0.113098383287
82,img_81021.jpg,1.10525565367e-08,0.999979197979,1.94128691788e-07,1.92878508187e-05,2.61219575748e-07,2.46124480796e-08,4.69771428868e-07,9.23721568125e-08,1.94424643496e-07,3.30213296706e-07
83,img_98647.jpg,1.59990234394e-08,0.999992072582,1.41434632894e-07,4.8295223678e-06,4.88199427551e-07,2.48427145522e-08,5.12106794304e-07,2.8281720077e-08,1.46631379039e-07,1.74086407156e-06
84,img_6039.jpg,4.10132812156e-08,0.999983966351,2.38304725952e-07,9.68830283783e-07,7.66037061908e-09,4.24043408165e-08,8.97624419238e-08,6.73479345625e-08,1.4368143157e-05,2.40686193642e-07
85,img_45420.jpg,2.30783697708e-10,1.0,3.99543009788e-10,2.73610222673e-09,1.9276052976e-11,3.28864319457e-10,7.27500476527e-09,1.0024129183e-10,8.2322073186e-09,3.84182186064e-10
86,img_88381.jpg,6.6632803615e-10,0.999999880791,3.32146964099e-09,4.70767170108e-08,2.16828201227e-10,1.23219860704e-09,5.32523858343e-09,8.74034119386e-10,7.48671670214e-08,1.1569076773e-09
87,img_53045.jpg,1.04100993603e-07,0.999997615814,9.81502685793e-08,6.15643848789e-07,6.03609418004e-09,1.01407252817e-07,7.12366325928e-08,3.68817839602e-08,1.35768405052e-06,5.36395425854e-08
88,img_45976.jpg,0.000351667987204,0.999212235212,2.65152305801e-05,1.44773047737e-05,6.84716125576e-07,7.10510641326e-05,1.00861168448e-05,1.01521499687e-05,0.000255815350258,4.74111029689e-05
89,img_2477.jpg,2.89822376168e-11,1.0,6.873682179e-11,2.7121662069e-09,6.61924594997e-12,3.61189043084e-11,1.33298899696e-10,3.2825800834e-11,1.35916078739e-09,3.85546559956e-11
90,img_3470.jpg,2.15709896256e-06,0.999946892262,5.90585499172e-07,4.05402481292e-05,1.10479369875e-07,2.85907858277e-07,3.16511446385e-07,5.23981308564e-07,8.0381069516e-06,4.65489691237e-07
91,img_42871.jpg,5.37671318579e-09,0.999998390675,1.70833642649e-08,1.23439618328e-06,6.92108107544e-09,4.03878263472e-09,8.684117353e-08,1.16030199734e-08,2.59805167935e-07,2.69770710631e-09
92,img_8895.jpg,5.06032885733e-10,0.999999344349,5.70118513163e-10,6.38060336636e-07,4.25288902619e-10,2.9811313574e-10,3.65004059616e-09,4.09329899403e-10,9.34974846243e-09,4.13049414116e-10
93,img_85319.jpg,0.000142032306041,0.995912671089,3.39775273818e-05,0.00306885388571,4.30678775039e-05,2.19266870243e-05,0.00014255542343,1.77067470548e-05,0.000565542897303,5.16775051231e-05
94,img_53705.jpg,9.09118483428e-06,0.999318689108,5.22763461608e-06,0.000602607499218,4.5198402332e-06,3.52086390798e-06,1.92005445854e-05,2.12142933265e-06,3.23356306291e-05,2.73389397876e-06
95,img_97835.jpg,5.28646871454e-05,0.998374044895,4.37410958365e-06,0.00151303690052,6.40455999523e-06,9.32748803462e-06,1.29534604301e-05,2.91507781092e-06,1.85868094432e-05,5.56825711584e-06
96,img_3590.jpg,0.109595356804,0.226531204635,0.572483952438,0.0816685567296,0.00652736761895,0.00611569344868,0.00586358309216,0.0289605079431,0.00608822489156,0.0255405660338
97,img_79033.jpg,0.268731336268,0.0168737866116,0.433867765731,0.00746839244137,0.00626102235318,0.0152755603322,0.00581670684936,0.14464714931,0.00629333581465,0.141014932348
98,img_33965.jpg,0.210347174534,0.138387238511,0.555045855292,0.00692688371244,0.00592990222371,0.00692205318235,0.0057922113845,0.0521679226621,0.00593174864919,0.0877052895212
99,img_74582.jpg,0.226274729399,0.116583928419,0.427909827902,0.00990911741799,0.00626364179512,0.00843793846077,0.00580621820619,0.150740112169,0.00590685723303,0.0884176218951
100,img_48025.jpg,0.206898739546,0.214193131242,0.549265644494,0.0116766206357,0.00626920345236,0.00685887699372,0.00580329243022,0.0520664251074,0.00589624059445,0.01044685321
101,img_68509.jpg,0.288381997887,0.0493121724498,0.427867191754,0.0160268559831,0.00650407329165,0.00959492536284,0.0058011434946,0.150435099638,0.00584675784235,0.0864798062957
102,img_50839.jpg,0.221019283183,0.0891628588484,0.462511713366,0.00801577308637,0.00587549376492,0.0137461092873,0.00578799591432,0.115682332411,0.00580373700733,0.118644685235
103,img_18674.jpg,0.206388351113,0.0243265160762,0.497209662179,0.00663680351961,0.00596958824676,0.016042523344,0.00578935665429,0.10989717984,0.00585970462289,0.197036563519
104,img_98532.jpg,0.277339812759,0.0456342398582,0.508775556796,0.0140205187182,0.0059951756319,0.0100472118102,0.00579364525167,0.0983446784127,0.00584238961024,0.103363033281
105,img_66790.jpg,0.80037561059,0.0236571278656,4.60354640381e-05,0.00583841581829,0.000776265413151,0.0155627256026,1.5112316305e-05,8.25628085295e-05,6.0116595705e-05,0.15358608216
106,img_80626.jpg,0.206705891711,0.218049665355,0.37002252903,0.00695870320745,0.00593316567463,0.00605379995675,0.00580044563531,0.208144176114,0.0058311154858,0.0127504926663
107,img_3963.jpg,0.0879024741763,0.327409509495,0.38747030443,0.0179823269217,0.00616117979239,0.00821498327437,0.00600649927283,0.185068114059,0.00622623380248,0.00802711499235
108,img_4902.jpg,4.97836216695e-09,0.999992728233,9.4087821978e-07,1.54881740855e-06,7.75682567067e-08,7.22039489309e-09,4.62344519292e-06,5.33070765307e-09,2.65828994372e-08,4.22155546076e-08
109,img_67409.jpg,1.24466341747e-10,0.99999910593,4.68046112978e-09,8.68216025296e-07,1.29392888765e-09,4.59084631421e-10,5.3481060136e-09,9.28543055639e-09,6.25851440811e-09,3.49187465054e-09
110,img_77908.jpg,9.93103654867e-11,0.999999880791,1.16948770668e-08,7.7753172345e-08,7.89036419535e-10,3.48575932008e-10,3.88291425679e-08,8.02542672942e-10,6.38135527753e-09,3.52364559753e-09
111,img_10851.jpg,1.42127567493e-08,0.999981224537,3.67520947009e-07,3.33420183551e-06,2.04954837102e-07,5.14454026046e-08,1.43610866985e-05,3.58420650937e-08,1.14084619085e-07,3.23168521277e-07
112,img_27048.jpg,9.62533294146e-11,0.999999165535,8.16347926541e-10,8.57753154726e-07,4.54047176159e-10,1.4420945174e-10,5.92458102369e-09,7.61728721294e-10,5.09888544931e-09,3.14631998189e-10
113,img_91020.jpg,1.44447067502e-09,0.999997973442,3.63877300513e-08,1.79674297662e-08,1.72118760911e-09,3.13782161365e-09,1.96229254179e-06,1.09820016969e-09,1.10089068972e-08,9.07902697467e-08
114,img_58220.jpg,1.51931853765e-07,0.999964356422,5.37601067663e-06,8.33959930446e-07,5.41803331089e-07,7.18366202079e-08,2.41655776563e-05,4.36790335456e-07,7.30193733034e-07,3.29525795451e-06
115,img_38913.jpg,3.21815713633e-07,0.999986708164,4.3427196843e-06,2.49460850199e-07,7.65050565121e-08,7.71706396563e-08,5.75152370175e-06,7.57888862779e-08,3.41489332811e-07,1.99904583553e-06
116,img_91481.jpg,3.6348741096e-10,0.999999523163,1.03229779672e-09,4.43962159889e-07,5.30166020026e-10,2.79997940632e-10,1.94599935402e-08,2.8929871137e-09,2.1655615944e-08,4.75021303347e-09
117,img_90468.jpg,5.17114657518e-10,0.999990344048,4.67360228296e-09,9.53236451551e-06,8.83365136595e-09,5.57807688928e-10,7.12442904671e-08,4.93605940583e-09,2.64538031793e-08,1.35735758744e-09
118,img_8220.jpg,2.91290024219e-10,0.999998569489,4.2153669999e-09,1.35678627089e-06,4.34963465246e-09,4.4504645802e-10,5.53285776084e-08,4.22232263476e-09,1.58863820883e-08,1.73737209341e-09
119,img_40045.jpg,1.49109708467e-10,0.999998390675,1.05201768651e-09,1.63829503652e-06,1.49660013722e-09,2.5781386661e-10,1.94004316917e-08,1.84555685748e-09,5.5658058158e-09,4.1053899516e-10
120,img_30784.jpg,5.48160494318e-11,0.999997377396,4.2097861308e-10,2.63576743187e-06,5.19741458205e-10,5.60562169599e-11,3.78659056888e-09,2.59520233428e-10,1.05280388834e-09,1.06988506596e-10
121,img_25591.jpg,4.90103901907e-10,0.999998509884,3.34201883945e-08,1.35201478457e-06,5.36042121801e-09,1.07303174679e-09,5.56479822222e-08,3.50241718267e-09,1.22572781924e-08,2.69876587744e-09
122,img_59864.jpg,4.83649477889e-11,0.999997854233,4.25248142255e-10,2.15626645161e-06,9.05348296332e-10,5.88004272009e-11,1.14954035457e-08,2.75251405192e-10,1.03256379835e-09,8.79973550624e-11
123,img_8349.jpg,1.19389204252e-10,0.999999463558,2.7227796684e-09,4.83655965056e-07,1.39675485067e-09,1.76035731131e-10,2.46825139216e-08,8.50358157153e-10,3.24785895747e-09,4.28036110028e-10
124,img_62226.jpg,8.38724944531e-11,0.999999701977,2.55744858624e-09,3.13506248184e-07,5.390743546e-10,1.19668511211e-10,9.10066844106e-09,6.78257287357e-10,4.83219685793e-09,5.66786312328e-10
125,img_36391.jpg,5.65261379371e-10,0.999996781349,2.75157381324e-08,3.03520238631e-06,8.75979971893e-09,7.12130882041e-10,1.16622422164e-07,8.14574587123e-09,3.0795044792e-08,4.71437178184e-09
126,img_29100.jpg,1.32442383449e-10,0.999998688698,1.63120623675e-08,1.27797941474e-06,3.34582572759e-09,3.6693058314e-10,2.01130592181e-08,1.8447129102e-09,1.47911378701e-08,1.2240793934e-09
127,img_49641.jpg,3.68038866744e-10,0.999998807907,1.81107289166e-08,1.01814532982e-06,6.4025929003e-09,6.69864552716e-10,1.10711645185e-07,3.22097856546e-09,5.80239110926e-09,1.42925304925e-09
128,img_102084.jpg,1.17257223028e-10,0.999999642372,3.20704818257e-09,3.44057234036e-07,7.91043015813e-10,1.87425429343e-10,1.11875542164e-08,9.19811556348e-10,3.38085149459e-09,7.81082754031e-10
129,img_68392.jpg,3.03744321362e-10,0.999999403954,8.09572830995e-09,5.16676215145e-07,2.04446631846e-09,5.82398768101e-10,2.47198290726e-08,1.63311879992e-09,1.41096010986e-08,1.93631005674e-09
130,img_33598.jpg,6.74656608357e-10,0.999999701977,1.3042356084e-08,2.65598374627e-07,2.30298691228e-09,7.95073978876e-10,4.59394688956e-08,3.35435423188e-09,7.59746893175e-09,3.90772747494e-09
131,img_66087.jpg,4.18308929162e-10,0.999998211861,2.5447151053e-09,1.80894821455e-06,1.39713677433e-09,1.9614668223e-10,7.16233258813e-09,1.71228210126e-09,1.67338474882e-08,1.48682086781e-09
132,img_42544.jpg,2.05970356439e-10,0.999999165535,3.5329159858e-09,7.87353012122e-07,1.43348617525e-09,3.2857132683e-10,1.59024144339e-08,1.27205710306e-09,2.4637545286e-08,1.68160786771e-09
