,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
3540,0.0,5e-324,1.0,0.0,0.16666666666666666,0.0,5.0179369906632576e-225,0.16666666666666666,0.0,0.0,1.6108766846601115e-135,0.0,1.5552524384433346e-34,0.16553781013616217,8.672315108135489e-245,0.0,0.3333333333333333,0.5,0.16666666666666666,0.0,4.8453695705268776e-12,4.2632270699203905e-111,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,3.9235510194245324e-233,0.16666666666666666,0.0,0.0,1.2872049775054364e-95,0.0,0.0,0.0,0.0,1.275e-321,1.3607366321804948e-268,0.0,0.0,1.2417667579807436e-186,0.16666666666666666,1.28365017016268e-283,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,5.867174010702762e-302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0011288565256647842,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,6.042333576659922e-41,0.0,0.0,0.0,3.6474814936395506e-187,0.16666666666666666
1504,0.027034882987691335,0.027034882987691335,0.10813953195076534,0.027034882987691335,0.13546508548301947,0.027034882987691335,0.2695615159184784,0.027034882987691335,0.027034882987691335,0.13517441493845667,0.27034882987691333,0.027034882987691335,0.2703483254977743,0.3784883618276787,0.10813953195076534,0.027034882987691335,0.16221036487813728,0.18924418091383935,0.6488371917046096,1.4092854699959825e-147,0.18924418091383935,0.81104648963074,0.027034882987691335,0.05406976597538267,0.081104648963074,0.027034882987691335,0.027033816035704365,0.10813953195076534,0.0,0.0,0.0,0.0,0.27034882987691333,0.243313946889222,1.0,0.3514534525160233,0.10803686538933628,0.0,0.0,0.35224079279056386,0.027034882987691335,0.0,0.0,0.0,0.162209297926148,0.027034882987691335,0.10802937852723735,0.18924418091383935,0.027034882987691425,0.081104648963074,0.10813953195076534,0.0,0.0,0.05406976598326187,0.0,0.2973837128646047,0.0,0.0,0.21627906390153068,0.027034882987691335,0.0,0.0,0.05406976597538267,0.0,0.0,0.027034882987691335,0.13517441493845667,5.497543511782148e-181,0.13517441493845667,0.05406976597538267,0.21627906390153068,0.162209297926148,0.05406976597538267,0.027145062735180917,0.162209297926148,0.0,5.28324e-319,0.0,0.243313946889222,0.0,0.0,0.10813954306477827,0.0,0.0,0.1351744038244488,0.2973837128646047,0.08120731552450565,0.0,0.0,0.2433139465034227,0.13517441493845667,0.5406976597538267,0.05406976597538267,0.10813953195076534,0.1892446856787766,0.162209297926148,1.6842440128810867e-74,0.0,0.081104648963074,0.081104648963074
1386,0.49999999997741423,3.71200714243765e-05,0.0,3.7574433770774916e-28,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.0,1.1593138792150415e-269,6.88967053810604e-175,0.0,0.0,0.0,0.16666666666666666,1.9306032206417567e-223,0.0,0.3333333333333333,0.0,4.387307889831243e-59,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,4.544882312542251e-199,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,5.04e-322,0.0,0.0,1.9921409552748828e-291,0.6666666666666666,0.0,0.16666666666666666,0.16666666668930089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.737241719793101e-294,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,9.296829263025208e-105,0.0,4.1098988723145135e-261,0.33329621326187575,0.0,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,5.4526831412273436e-61,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,3.265103561020228e-295,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.0,0.16666666666666666,0.0
2109,0.5135598306793271,1.0,6.754140356340755e-256,0.25677991533966354,0.0,0.0,2.375381954022468e-193,0.0,0.25677991533966354,0.0,0.5135598306793271,0.0,7.914437499920313e-37,1.380589894184779e-57,0.0,0.0,8.941005241027007e-172,0.0,0.5135598306793271,0.0,0.0,0.25677991533966354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5135598306793271,2.646863286832725e-143,0.0,0.0,0.0,0.25677991533966354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25677991533966354,0.0,0.0,0.25677991533966354,0.0,2.1922082329715997e-164,0.0,0.0,0.25677991533966354,0.0,0.0,0.0,4.752986571425353e-298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952456534224089e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.5135598306793271,0.0,0.0,9.930006222459324e-259,0.0,5.048251147704405e-239,0.0,0.0,1.660501768776947e-309,0.0,0.25677991533966354,0.25677991533966354,0.0,8.191266218824521e-225,0.02711966135863212,4.706057271892754e-159,0.0,0.0,0.0
1420,4.294747766795689e-302,0.4,0.21921855361399062,0.2,0.0,0.6,1.0,0.4,0.2,0.8,0.0,0.0,6.631048650557312e-197,0.0,0.4,0.0,0.2,0.6,0.2,0.2,0.0,0.0,0.2,0.0,0.2,4.460108708992527e-100,0.2,0.0,0.0,0.0,0.0,0.0,5.2569004484659585e-285,0.4,4.755187883864197e-238,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.307805848947557e-273,0.4,0.0,0.2,0.2,0.38078144638599254,0.0,0.0,0.0,0.0,6.409716045577307e-280,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,3.4158763918199863e-152,0.0,0.0,0.0,0.0,0.2,6.239668711381045e-172,0.0,1.2703490796871263e-74,0.4,0.0,0.0,0.0,0.2,0.0,0.0,8.368739989156025e-242,0.0,0.0,0.2,1.3914377130688517e-80,1.238456569469189e-185,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.2,0.4,0.0,0.0,0.0,0.0
221,1.1720644590643373e-303,0.0,0.0,0.02941616364528289,0.11766465458113155,0.0,0.02941616364528289,0.11766465458113155,0.02941616364528289,0.0,0.02941616364528289,0.0,5.451188646715269e-63,1.1008084622969589e-208,9.000794886150301e-67,0.0,0.08824849093584866,0.02941616364528289,0.0,0.235478873101882,0.05883232729056578,0.02941616364528289,0.02941616364528289,1.1622569168128724e-95,0.2059131455169802,0.0,4.0934238941867663e-162,0.20582122867633426,0.0,0.0,0.0,0.0,0.0,0.02941616364528289,0.05883232729056578,0.05883232729056578,0.1176008676172825,0.0,0.0,0.11766465458113155,0.05883232729056578,0.0,0.0,0.0,0.7942364184226379,0.0,0.2943537557266839,0.0,4.9269658682166604e-189,0.05883232729056578,0.0,0.02941616364528289,0.0,0.11766465458113155,0.0,0.02941616364528289,0.0,0.0,2.952794693814324e-44,0.0,0.0,0.0,4.646762775942033e-92,0.0,0.02941616364528289,0.0,0.05883232729056578,6.717867905470307e-90,0.08824849093584866,0.11766465516517274,0.0711068638562542,0.0,0.0,0.08824849093584866,0.02941616364528289,0.0,1.0,0.0,0.02941616364528289,0.0,0.0,4.576141723743137e-235,6.750658422992162e-205,0.0,1.2030694918002371e-168,0.25247093624185446,0.1471446051902687,0.0,0.0,0.02941616364528289,0.0,0.058832326706529346,0.02941616364528289,0.29406143401962115,9.822914754026896e-182,0.02941616364528289,0.0,0.0,0.14708081822641444,0.02941616364528289
1924,0.4,0.06666666666666667,0.2,0.06666666666666667,8.810055257743367e-215,0.0,0.13333333333333333,0.0,0.3333333333333333,0.41861587959116936,6.3506468408091195e-195,2.8199187334633804e-157,0.2,0.26666666666666666,2.440569595832553e-293,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,7.906437681316483e-104,0.2,0.2,4.285412962386431e-288,0.13332882617280822,0.0,0.2,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,1.5681833657467188e-210,0.4666666666666667,0.3333333333333333,0.4,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,2.1460359360343672e-48,0.06666666666666667,0.0,0.048050787075499084,0.2,1.3928537861928942e-121,0.0,0.13333333333333333,0.33333333333333964,0.0,0.2,0.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,1.5028316293424206e-151,2.055986124469435e-156,0.0,0.3333378404938562,0.0,0.26666666666666666,1.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.2,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,3.877175097582606e-296,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.6,1.315361058016754e-26,0.0,0.13333333333333333,1.3520735567483965e-271
3277,2.8806601754756326e-06,0.125,2.9175352853952154e-254,1.4712403e-316,0.7500000078738149,0.0,0.6249999951947985,0.0,0.25,0.875,0.24999999212616356,0.0,0.25,0.5,0.12445896698762714,0.0,0.25,0.125,2.3377488042183492e-129,0.25,0.25,0.125,0.25,0.625,0.5,2.2273120712166834e-46,7.021164542549718e-273,0.125,0.0,0.0,0.0,0.0,2.43883994e-316,0.25000000480525664,0.75,7.41831422627394e-134,0.25,0.0,7.684242431896368e-63,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.375,0.5,0.0,0.125,0.0,0.25,0.0,0.25,0.0,0.0,0.5,5.748296720381962e-122,0.0,0.0,4.705079329589197e-107,0.0,0.0,0.125,0.125,0.375,0.125,0.25,0.5,1.0,0.25,0.375,0.4999971193398064,0.0,0.0005410330123592557,0.0,0.25,0.0,0.0,0.25,0.25,0.0,4.309038553171647e-46,0.125,0.25,0.0,0.0,6.501327855785922e-50,0.0,0.25,0.125,0.25,0.625,0.875,0.375,0.0,0.25,0.0
104,0.1999999997517459,0.0,0.3999999995034918,0.3999999995034918,3.714168768807705e-50,0.1999999997517459,0.1999999997517459,0.1999999997517459,2.0492616760557446e-149,0.0,1.5673548901315044e-273,0.0,0.1999999997517459,0.2000140962145355,0.0,0.0,9.236689903327324e-124,0.1999999997517459,0.7999999990069836,0.1999999997517459,0.0,1.0,0.0,0.0,9.494233968171411e-209,0.5999999992552376,0.0,0.3999999995034918,0.0,0.0,0.0,0.0,1.4977070717285094e-103,0.0,0.3999859030407051,0.1999999997517459,0.3999999995034918,0.0,0.3999999995034918,0.1999999997517459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999997517459,3.256983659956136e-69,0.0,3.7379980582918845e-55,0.0,0.1999999997517459,7.816179679865869e-122,0.0,0.3999999995034918,0.0,0.0,0.1999999997517459,0.0,0.0,0.0,0.5999999992552376,0.0,0.0,0.5999999992552376,0.1999999997517459,0.0,1.6289267176660282e-258,0.0,0.0,0.1999999997517459,0.0,0.0,7.668401608860042e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999997517459,0.0,0.0,0.1999999997517459,0.0,0.1999999997517459,0.0,0.0,0.599999998012686,0.0,1.2827395860057229e-12,0.0,0.0,0.5999999992552376,3.7713204818021945e-233,0.0,0.0,1.0667965937256e-230,0.3999999995034918
354,0.0,0.2,0.0,0.2,3.634319418824977e-260,0.0,0.2,0.0,1.1886728907769056e-218,0.0,0.6,0.0,7.028302178667862e-234,0.19997943593524312,0.2,0.0,2.0588578333377475e-119,0.0,1.0,0.0,4.9079340238928376e-200,0.7263529909800528,0.0,0.0,0.4,0.0,0.0,5.215214021004563e-98,0.0,0.0,0.0,0.0,1.6011104820883132e-228,0.0,0.8,0.6,0.2,0.0,0.0,0.2,2.6453787962170634e-251,0.0,0.0,0.0,0.0,0.2,9.322029288501318e-117,0.2,0.0,0.0,0.0,0.0,0.0,1.9184104502800037e-255,0.0,1.8970005267523449e-115,0.0,0.0,6.09742526594433e-310,0.0,0.0,0.0,0.0,0.0,0.0,2.3297800761621775e-110,0.2,0.0,0.2,4.6605024136909966e-278,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0341655942469423e-131,0.0,0.0,0.07366757308464643,0.0,3.95e-322,0.2,0.0,0.6,2.928709913333176e-257,0.0,0.0,0.2,0.2
3157,0.11267605633808389,0.014084507042260486,0.07042253521130243,0.04225352112678146,0.0,0.04225352112678146,0.5489109340678767,0.007042253521808541,0.17644117860190034,0.07042253521130243,0.028169014084520973,0.02112676056339073,1.0,0.8732571434997867,0.007042253521130243,0.0,0.04225352112678151,0.06338028169206368,0.035211267605651214,1.6978765569959855e-64,0.06336420402083748,0.13380001300530783,0.028169014084520973,0.0,0.0,0.007042253521130243,0.19014084507051657,7.519811774823157e-195,0.0,0.0,0.007042253521130243,0.0,0.02112676056339073,0.007042253521130243,0.007042253521130243,0.028169014084520973,0.0868731648946073,0.0,0.0,0.0633802816901722,0.007042253521130243,0.0,0.0,0.0,0.0,0.0633802816901722,0.0,0.0,0.014084507042260486,0.0,0.07746478873243268,0.02112676056339073,0.02112676056339073,0.7530742205501435,0.0,0.06821110578263,0.0,0.0,0.08450704225356293,0.0,0.0,0.0,0.5211267605633185,0.0,0.0,0.0,0.049295774647911704,0.0,0.0,0.04225352112678146,0.0,0.014084507042260486,0.0,0.0,0.2727298455851133,0.0,0.0,0.0,0.02112676056339073,0.0,0.0,0.02112676056339073,0.007042253521130243,0.0,0.04929577464791181,9.603869941728816e-67,0.0444649505554135,0.0,0.0,0.09154929577469316,0.0,0.1338028169028668,0.18309859154938632,0.0,0.014084507042260486,0.07746478873054323,0.11267605633808389,0.0,3.8862293388941386e-85,0.0
779,6.505098712345856e-147,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,9.008242426273346e-141,0.0,1.809277887716049e-235,0.0,1.0,0.0,1.1354104791497526e-221,8.131437973986493e-51,5.686444209894871e-51,0.0,1.730978719095887e-218,0.0,0.0,0.0,6.118852441374711e-211,1.4018917318021964e-184,0.14285714285714285,4.677323975387074e-236,0.0,0.14285714285714285,0.0,0.5714285714285064,0.0,0.0,0.0,0.0,1.7038836233730197e-61,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.7142857142857143,2.0898976225e-313,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.1428571428572171,0.0,4.495380677188869e-70,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.42857142857142855
2298,0.06666666666666667,0.0,0.3333333333333333,0.0,0.2666666666404732,0.0,0.5333333333343655,0.666666659699968,0.2000000042421037,4.868455760494434e-47,5.996404603306122e-66,1.4654750495204511e-238,0.26666666666666666,0.4666666666666667,0.4,0.06666666666666667,5.272592404822353e-77,0.06666666666666667,5.601425530261449e-243,0.4666607751451135,0.3999999999989086,0.06666666666666667,0.06666666666666667,0.2,0.26666666666666666,0.0,2.963399045294322e-105,0.06667256515491651,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,1.0,2.719146481854486e-57,0.26666666666666666,0.0,0.06666666666666667,0.4666666645311125,4.777136630382337e-142,0.0,0.0,0.0,0.13333333333333333,0.0,0.4,1.489892758655918e-43,0.5896947951433756,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.26666666880220063,0.0,0.39999999575684353,0.0,0.0,0.2000000000261871,2.064043954952799e-218,0.0,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.2,0.06666666666666667,0.6,0.3333333333333333,0.26666666666666666,0.06666666666666667,0.2,0.06666666666666667,2.709972835750269e-163,0.0,0.3333333333333333,0.0,0.2,0.0,0.0,0.2769718715233138,0.0,0.0,0.13333333333333333,0.6,0.06666666666666667,0.0,0.0,0.06666666666778272,0.0,0.06666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.0,0.4,2.8262545233767533e-104
1012,0.0,0.25,0.25,0.0,1.4110490664416614e-64,0.0,1.4567393757255548e-286,1.0,0.0,0.0,0.0,0.0,0.0,1.0806493908735253e-308,0.5,0.0,3.698308444536056e-276,0.5,0.0,2.378724936621011e-286,0.5,0.0,0.0,0.25,0.75,0.0,8.076102856831918e-165,0.25,0.0,0.0,0.0,0.0,1.7180397574299623e-306,0.25,0.25,1.066362043393071e-241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,4.002763997308966e-190,0.25,0.0,0.0,0.25,0.0,0.0,2.1449e-317,0.0,0.0,1.349896167940154e-176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0363393775466666e-291,0.5,0.0,0.5,1.7643573276443815e-211,0.0,1.542297714097695e-255,0.25,0.0,0.75,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,1.7486473488586414e-36,5.779134016840176e-262,0.0,0.0,0.25,0.0,0.0,0.25,7.382394497455823e-107,7.555786941648987e-286,0.0,0.0,0.0,0.0,2.424545185773624e-59
3312,0.2,4.8297440055782905e-171,2.0311778794870122e-209,0.2,0.2,0.2,0.2,2.0577115440773627e-139,0.2,1.1163461745143466e-06,0.2,0.0,0.5999891604616822,2.1310737241788254e-240,0.2,0.0,0.8,0.8,0.4,0.0,5.408156659422723e-228,0.0,0.2,1.9440250675653175e-283,0.6,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,5.720374138472562e-189,8.835515225469054e-280,0.4,5.330982868631002e-267,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,6.059679703439755e-300,2.730562170367809e-271,0.0,3.6806917079387485e-301,0.0,0.0,7.3461885043012e-132,0.0,0.0,0.0,1.5371767627955454e-59,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.800010839538339,0.0,0.0,1.2119127460756348e-134,0.0,0.0,0.4,0.4,0.0,0.0,0.0,4.5445829605864636e-272,0.0,0.2,3.653381556387927e-178,0.0,1.0,0.19999888365384833,0.2,0.0,0.2,0.0
271,0.0,0.0,0.0,3.8787498544831788e-177,0.0,0.0,0.2,0.0,0.4,0.0,8.673464499362549e-166,0.0,0.0,0.0,0.39999999999990904,0.2,0.0,0.0,0.4,0.2,1.0453588932297654e-59,6.466143027893549e-159,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.818601187230993e-193,0.0,0.0,0.0,0.0,0.4,0.0,0.4000000000001217,0.0,0.2,0.0,0.2,0.0,0.0,4.5434311447678125e-173,0.0,0.6,0.0,0.0,3.755427705119198e-244,0.0,0.0,0.0,1.670960544527614e-263,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.6,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.821443222762661e-61,0.2,0.0,0.0,0.2,0.0,0.6,0.4,0.2,0.0,0.0,0.0,0.0,0.2,1.8537648809633365e-227
1175,0.0,0.031744825455695805,0.09523447636708741,0.0,0.158724127278479,0.25395860364556644,0.031744825455695805,1.0184401333406509e-54,0.015872412727847902,1.19310390896054e-62,0.0793620636392395,0.09523447636708741,1.5103656260643024e-224,0.031744825455695805,0.20634136546202275,0.0793620636392395,0.031744825455695805,7.2252124776296266e-124,0.04761723818354371,0.0793620636392395,0.015872412727847902,0.06348965091139161,0.031744825455695805,0.14285171455063111,0.5554964473291699,0.0,0.0,4.659373520805861e-68,0.0,0.0,0.04761723818354371,0.0,7.493975713424206e-49,0.015872412727847902,0.09523447636708741,0.04761723818354371,0.031744825455695805,0.0,1.3909461162401667e-77,0.0793620636392395,0.0,0.0,0.0,0.0,1.0,0.0,0.20634136546202272,0.031744825455695805,0.031744825455695805,0.015872412727847902,1.328e-320,0.09523447636708741,0.015872412727847902,0.015872412727847902,0.0,0.031744825455695805,0.0,0.0,0.04761723818354371,0.015872412727847902,0.0,0.0,0.015872412727847902,0.0,0.0,0.0,0.031744825455695805,0.015872412727847902,0.11110688909493531,0.015872412727847902,0.20634136546202272,0.04761723818354371,6.141656281623552e-298,0.23808619091772174,2.9479874630286944e-260,0.0,0.36506549274042593,0.0,0.031744825455695805,0.0,0.0,0.031744825455695805,3.7741810638315445e-237,0.0,0.031744825455695805,0.23808619091771852,0.015872412727847902,0.0,0.0,0.0,0.0,0.015872412727847902,0.031744825455695805,0.0793620636392395,0.04761723818354371,0.015872412727848874,0.0,0.0,0.06348965091139161,0.20634136546202272
2070,0.0,0.0,2.530683950023872e-277,0.04,0.9198433882897821,0.0,0.08,0.08,0.2,0.08,2.4987642061997908e-179,0.0,0.08,0.08,0.68,0.0,8.498222156069827e-102,0.12,0.12,0.12,0.2,0.12,0.04,0.24,1.0,0.08,0.04,0.04,0.0,0.0,0.04,0.0,0.32,0.16,0.52,0.16,0.04,0.0,0.08,0.24,0.04,0.0,0.0,0.0,0.4,0.0,0.24,0.20015661171021626,0.04,0.08,0.0,0.0,7.011732185965923e-240,0.08,0.0,0.16,0.0,0.0,0.2,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3.96875695226529e-111,0.04,0.16,0.04,0.2,0.16,0.0,0.28,0.12144795458793112,0.0,0.16,0.0,0.16,0.0,0.0,0.08,0.04,0.0,0.04,0.24,0.08,0.0,0.0,0.16,0.0,0.2,0.04,0.15855204541206205,0.24,0.16,0.04,0.0,0.04,1.3337504330986171e-197
3781,4.02911125013284e-297,0.0,3.8431629468607183e-118,0.2,0.4,0.2,1.254551358975868e-252,0.0,1.211764112697604e-07,0.4,0.0,1.1016273790138376e-52,0.0,0.0,0.8,0.2,0.2,0.20014225568318408,2.993023563094249e-226,0.0,3.7760041699943205e-63,0.0,0.0,0.4,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,3.1937300500084857e-161,0.4,0.4,7.468799212576515e-283,0.0,0.0,8.059367781925901e-191,0.0,0.0,0.0,0.0,0.8,2.646915296769366e-254,2.5181584905995913e-150,0.0,0.2583185185558316,0.0,0.2,0.0,0.0,0.2,0.0,5.91469235102249e-289,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.30938e-318,0.0,0.4,0.6,7.495158048282254e-195,0.8,3.710402304362638e-260,0.0,4.954765692216419e-16,0.0,0.2,0.0,0.0,0.19985774431684328,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.2,0.2,7.547621183976883e-88,1.0,0.5416813602676708,0.0,0.0,0.2,0.2
1430,0.2777778970265099,2.1391137510583887e-111,0.2782315516795695,9.604673329995493e-259,0.0,0.0,1.0,0.0,4.2929545427556257e-07,3.25253782e-315,2.47112754570032e-132,0.0,1.6950435796535648e-149,0.11111115881060396,0.05555557940530198,0.0,0.05555557940530228,0.0,0.05555557940530198,8.641790090036879e-300,0.05555557940530198,0.05555557940530198,0.05555557940530198,0.055101924752250384,7.594195873625799e-137,2.0196304309564248e-269,0.0,0.11111115881060396,0.0,0.0,0.0,0.0,0.0,0.0,0.05555557940530198,0.2222223411986808,0.16666671463843807,0.0,0.0,0.27777789688831717,0.05555557940530198,0.0,0.0,0.0,0.05555557940530198,0.0,6.387000240421778e-71,0.11111115881060396,2.0130034180136013e-21,0.0,0.16666673821590594,0.0,0.0,0.16666673835409812,0.0,0.05555557940530198,0.0,0.0,4.528149526701861e-242,0.0,0.0,0.0,0.3333334764318119,0.0,0.0,0.0,0.16666673821590594,0.0,0.05555557940530198,4.830329022221451e-25,0.0,5.6016958155387185e-93,0.0,1.3691921985489995e-180,0.05555557940530198,0.0,0.0,0.0,9.197986287550963e-151,0.0,0.0,7.811219107465748e-129,0.0,0.0,0.16666673821590594,0.0,0.05555557940530198,0.0,0.0,0.0,0.0,0.05555557940530198,0.2777778970265099,0.05555557940530198,0.0,0.11111115881060396,0.6111113734583218,0.0,0.0,0.0
1836,0.125,0.0,0.24999999999897682,0.125,3.419317692376389e-169,0.0,0.0,4.69467368795697e-278,0.0,0.125,0.0,0.0,0.75,1.3611124949267e-311,3.196712331949631e-285,0.0,1.9007611618818197e-100,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.25,1.0558325710161486e-58,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,1.1232963520285079e-201,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.8786471799057025e-140,5.965356270716096e-264,0.0,0.0,0.0,0.0,0.375,0.0,0.0,1.8918777871696887e-90,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,3.8374507562260483e-166,2.487732581158922e-239,0.0,2.0061075558536173e-220,0.0,0.0,1.0691325784671288e-67,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1301487897402865e-274,0.0,0.0,0.0,0.0,0.125,0.0,0.0,1.0,9.948261653612578e-13,0.0,0.0,0.125,0.0
2464,0.04878048780483473,0.04878048780483473,0.14634146341450419,0.09756097560966946,0.024390243902417365,0.024390243902417365,0.3658536585362605,0.24390243902417366,1.0,0.4390243902426253,0.024390243902417365,0.0,0.024390243902417365,4.2547711247263964e-201,0.14634146341450419,0.0,0.024390243902417365,0.29268292682900837,0.14634146341450419,0.024390243902417365,0.1707317073169216,0.024390243902417365,7.064025192080168e-221,0.12195121951208683,0.26829268292659103,0.024390243902417365,1.2134534610000191e-262,0.024390243902417365,0.0,0.0,0.0,0.0,0.04878048780483473,0.12195121951208683,0.0731707317069859,5.002740273073583e-110,0.07317073170725209,0.0,0.0,0.04878048780483473,0.07317073170725209,0.0,0.0,0.0,0.14634146341450419,2.28956408380282e-126,4.424346727844769e-129,0.04878048780483473,0.09756097560966946,0.07317073170725209,0.12195121951208683,0.0,0.07317073170725209,0.024390243902417365,0.0,0.024390243902417365,0.0,0.0,0.0243902439026865,0.0,0.0,0.0,1.2547451954515495e-239,0.0,0.0,0.0,0.0,0.0,1.587620708307185e-161,0.024390243902417365,0.2195121951217563,0.19512195121933892,0.0,0.09756097560966946,0.07317073170725209,0.0,2.781783137764742e-74,0.0,0.14634146341450419,0.0,0.0,0.26829268292659103,0.29268292682900837,0.0,0.07317073170725209,0.17073170731692155,0.024390243902417365,0.0,0.0,1.2653351943958137e-280,0.024390243902417365,0.024390243902417365,1.5852040516812968e-274,0.04878048780483473,0.14634146341450419,0.07317073170725209,0.0,0.0,3.0482541771653187e-49,0.07317073170725209
