1.498002415958858691e-01,5.295059303746543211e-01,5.376615498225048029e-01,2.861713047640159213e-01,1.411494249561008052e-01,5.663539308360067137e-01,9.798581381042484884e-01,2.882315496821588052e-01,6.493323857673850563e-01
6.260490066802860687e-01,3.410382849175300768e-01,3.449071863111096148e-01,7.888647174952181373e-01,2.364265380566449304e-02,7.371480667852569058e-01,7.334261901151443164e-01,7.163360023839336621e-02,9.342351533117424500e-01
1.492743126716969126e-01,6.446448444833849933e-01,7.923050228697685604e-01,8.212085328199433265e-01,2.357425415861996720e-01,8.992138032488713462e-01,9.527904287424635577e-01,2.735350960146800681e-01,5.384914593640480751e-01
2.036315272604215798e-01,6.293411487754727585e-01,6.821017252131020836e-01,5.496624152672000552e-01,1.063210070260429407e-01,8.659037595659002662e-01,9.571735091835648079e-01,2.094027220649726517e-01,6.600214364092098496e-01
6.311559549061873664e-02,8.515384406907805515e-01,8.948477462338308985e-01,5.882412578324694996e-01,3.197212933388280942e-01,9.876644541209278483e-01,9.938443417056773699e-01,4.624030258295921958e-01,1.312955095879960732e-01
6.168491222485330550e-01,7.258787741845069974e-02,5.566362425507898753e-02,6.105122595732461743e-01,6.531145194455864958e-03,2.682893433743088751e-01,8.960451975534136637e-02,7.041509841684062340e-03,9.040092356307561916e-01
7.967204000290202537e-02,9.057273214842680442e-01,9.413139775970058576e-01,4.642416498228127408e-01,5.683183352920648801e-01,9.784799067553185958e-01,9.949508501583247400e-01,5.910126633555957687e-01,9.840496404254175933e-02
1.653226368522229539e-01,7.909034217379455889e-01,8.631355351976391921e-01,5.054178463464872317e-01,2.798854175538895706e-01,9.174369865437101979e-01,9.792298768984206703e-01,3.973316027087286928e-01,5.377984629628460578e-01
3.095899286041429166e-01,8.478128696070059700e-01,8.510513837462342357e-01,5.000000000000000000e-01,6.053759117802128831e-01,9.229783639602243683e-01,9.572445669284705971e-01,4.434346821056391330e-01,5.000000000000000000e-01
1.713721909717415282e-01,6.894730018549591888e-01,7.432849806610323240e-01,5.468768390399796342e-01,2.184311128187862161e-01,8.831409257528839429e-01,9.586871533155099101e-01,2.912117682435455546e-01,5.551106511244693342e-01
1.036457926642010974e-01,6.823377701557640229e-01,8.766632280103664465e-01,5.818566278208486819e-01,1.652401348937827252e-01,9.858172742411346334e-01,9.824791027929562492e-01,2.226250554433544804e-01,1.315335607214080937e-01
7.115912283837619312e-02,7.993570467415379577e-01,8.461417514783434735e-01,3.494823164375314706e-01,4.439382188520989425e-01,9.294797201649716012e-01,9.922978506325150772e-01,2.129302961328995158e-01,2.031717344921268875e-01
8.943072650695992054e-02,4.351546171046327682e-01,5.830194418903356102e-01,5.000000000000000000e-01,2.995751765950109835e-01,7.569928979490855303e-01,9.381482267954430743e-01,1.757174622559641297e-01,6.740322684578915480e-01
1.396743146962302895e-01,8.049130215131664601e-01,8.859947622457026162e-01,5.867564362693670210e-01,3.990549145238611040e-01,9.111538233413243315e-01,9.849478422503000763e-01,5.342748582828522608e-01,4.149754925193030464e-01
4.204326424710855825e-01,6.496859624613423589e-01,5.285516642775127671e-01,5.495992069134821856e-01,5.562941101834802810e-02,7.947430087950887456e-01,8.414908870649041583e-01,1.073306137747911115e-01,7.604211773971092381e-01
1.915592096263393218e-01,5.000000000000000000e-01,5.269630450498984375e-01,4.481271921110885903e-01,9.260480081013468256e-02,7.392713432535912288e-01,9.010252460092856852e-01,1.402331060086878800e-01,8.164485772977500000e-01
6.222716715169329671e-02,3.014547100586916772e-01,5.675343754279615904e-01,6.423013881651972179e-01,2.937744715484236768e-01,8.683741333427982267e-01,8.714861276145756674e-01,1.672095683163072055e-01,4.066514473378678440e-01
4.356925398505356317e-01,7.191049938812560383e-02,5.710099341723707395e-02,3.920922673922264678e-01,6.603510094656603671e-03,2.426216943083581712e-01,5.301385976028490932e-01,1.141358501009470845e-02,9.866582058655727350e-01
1.401648918979300495e-01,7.576215568072522943e-01,8.575991184756938113e-01,6.475536032153972332e-01,2.345353518987814412e-01,8.794209603264397934e-01,9.777277092473193321e-01,4.281746122767822738e-01,4.851265599266641471e-01
9.964018221541405540e-02,7.850657619912563279e-01,8.193882487974047946e-01,4.783618049451405230e-01,3.498768318543170608e-01,9.118261287153980321e-01,9.703473278255952961e-01,3.693182850894264346e-01,4.008156649271921723e-01
1.374522450409144392e-01,5.757108435365292376e-01,4.934231594716672609e-01,5.322033629680315014e-01,2.880868875496060966e-01,7.663562012566792481e-01,7.463372114450391726e-01,2.664051563243329812e-01,5.000000000000000000e-01
1.618092598852666208e-01,6.314952057615140779e-01,6.965884044232144579e-01,5.696786360979271269e-01,1.822958574525302411e-01,8.565187123172944839e-01,9.317388523321206151e-01,2.157811720807833178e-01,6.520857413737570774e-01
9.833199199023610892e-02,6.569237644866758874e-01,7.626776036021490901e-01,6.465781784921672548e-01,1.317275988548647081e-01,9.089899639698016953e-01,9.606526743790402278e-01,2.248428376710805976e-01,6.929466155592035603e-01
2.370098586021294473e-01,7.535077486409240688e-01,7.982964209219433060e-01,3.737034615385880221e-01,1.202272716615010728e-01,8.854158446242915703e-01,9.508644294524826179e-01,2.050069881176370123e-01,8.472912241261005839e-01
1.284857563795285540e-01,6.532325841016456414e-01,7.042435139507394748e-01,5.829363593732421744e-01,2.231554045531581321e-01,8.232044224658338072e-01,9.386063982191110711e-01,2.725228491787651253e-01,6.628534455379132551e-01
1.197530271685987996e-01,7.128319257396527053e-01,7.382029477390688044e-01,4.496281013374460733e-01,8.476452992796829067e-02,9.264968715837424984e-01,9.899063873111705325e-01,2.932252228358215862e-01,6.861403679408679679e-01
1.612004012550988796e-01,7.355800115756071511e-01,7.135315737841776418e-01,4.583177356255772605e-01,1.139898450270340619e-01,9.113202036825134300e-01,9.710310334691460987e-01,2.147794107565947908e-01,5.971975128339119809e-01
4.231185738631274007e-01,2.209752994067344101e-01,3.539887949958347435e-01,5.000000000000000000e-01,3.809846645305724894e-02,5.331458940637965327e-01,5.476704851045941513e-01,4.222984160369508411e-02,9.432716763166223428e-01
1.601392593983179680e-01,7.944676594450637008e-01,7.641638095413467724e-01,4.284974797055585150e-01,2.581808664906452000e-01,8.590632026306019853e-01,9.500427598817727803e-01,3.157060953685993931e-01,5.686994575716861622e-01
2.946389308471926149e-01,1.528479381370483059e-02,5.059878712564058051e-02,3.839343596359478528e-01,1.070845773651015083e-02,6.817994757683022711e-02,5.256393037144746483e-01,7.788587571034935944e-03,9.899898827098779774e-01
1.379363132612512477e-01,4.274771801229160784e-01,5.910107106672791710e-01,6.919056350930432586e-01,1.702831420043417199e-01,7.704265524466956672e-01,9.247295690581915917e-01,1.427799875703429366e-01,7.601568314126884163e-01
1.301548932899416755e-01,5.918385773163229446e-01,6.449918730553771962e-01,4.778974225705389101e-01,2.774013851012290810e-01,7.669603646107555628e-01,9.288344234192955629e-01,3.714173190551435244e-01,5.959392195238948364e-01
4.405905109016675647e-01,5.674218462899052184e-01,7.425626477857214525e-01,3.734148595403881110e-01,4.690914534951477755e-02,7.611153471398871551e-01,8.972802008379509031e-01,5.952287587803620911e-02,9.465965538641605281e-01
3.149616411164178897e-01,4.749866582841371643e-01,8.151337765834760773e-01,8.215741005405309272e-01,7.723729161267500753e-02,9.317786850037184099e-01,9.675808984730427387e-01,1.207997251234176200e-01,8.268108962618261337e-01
8.870664232187442932e-01,4.943640982819661606e-02,1.126843326607714427e-02,7.383544177222786109e-01,9.101997205006196606e-03,3.898892992797366869e-02,3.816539231064342876e-03,9.426558172299259741e-03,9.791528141059578916e-01
2.060454607740167809e-01,6.892258783328355509e-01,7.293863689539435979e-01,5.337239069719745821e-01,1.300522646715751296e-01,9.087770184350529856e-01,9.536547383440522330e-01,2.433583998682045391e-01,5.765589668391998268e-01
1.657585757986490271e-01,8.088114661591370158e-01,9.523215568467657821e-01,8.377818244150485594e-01,4.752303963670351239e-01,9.534007551179691786e-01,9.853658880053449698e-01,6.754973068160665672e-01,4.625551815132181721e-01
3.010508050595887483e-02,9.894251579060299173e-01,9.972852806875228682e-01,4.752582437055085096e-01,9.999881155502420294e-01,9.932417422805753793e-01,9.999992520735452306e-01,9.717295694919764193e-01,8.559258526987491983e-03
1.747134976440317400e-01,6.013497764140290913e-01,6.805929432135178203e-01,5.851946635866114299e-01,1.125639175223084321e-01,8.778551206182095834e-01,9.579845471796667455e-01,1.738048659748790137e-01,6.705645465786285175e-01
1.234472452775493279e-01,7.652650089861872118e-01,8.404070076145565560e-01,6.195588648414802613e-01,2.700182164713449406e-01,9.278292045298829338e-01,9.678270641577815248e-01,2.942725727986366113e-01,4.575055909437011903e-01
1.805734604106375429e-01,6.885230981669746564e-01,7.452563888558602079e-01,6.155031979294492972e-01,1.822583378254233888e-01,8.838013206426424961e-01,9.483983088941811967e-01,2.751688772013495266e-01,5.952634978996248494e-01
6.629070163377522029e-02,7.386339234208996185e-01,9.124221434460902946e-01,7.556867146369374844e-01,3.069276999607941647e-01,9.667926059415696827e-01,9.935984998194536955e-01,4.487815532602987822e-01,2.779915418248845582e-01
1.298772320799859159e-01,7.323706907038249891e-01,8.488675483101451036e-01,4.015743713559103423e-01,1.795703384115897583e-01,8.884377626638902958e-01,9.921651013140707631e-01,2.945236569599559151e-01,6.230086901984199788e-01
8.837128235398523934e-02,8.896707546182209825e-01,9.175550519116427717e-01,5.365749885197654834e-01,6.967588582912468409e-01,9.541958469355609207e-01,9.899701101478804999e-01,6.553336634904233238e-01,2.437861215225642919e-01
1.058750598824214212e-01,8.800730615507963428e-01,9.684965480888843015e-01,5.352995379541006793e-01,7.496546957593647198e-01,9.529106870163873699e-01,9.965923405894386855e-01,5.397409833496996656e-01,3.452682988548541609e-01
1.337932476103156076e-01,7.589026436285741806e-01,8.574995167162999810e-01,4.885160550827007953e-01,3.030998999331750432e-01,8.932450241815117487e-01,9.852766511329532628e-01,3.725056514558988119e-01,6.886934088888215788e-01
1.392823857959613054e-01,7.606945596715822822e-01,8.266570385852745062e-01,5.736376936748497357e-01,3.024724771914214516e-01,9.119742370601564563e-01,9.707623455760611142e-01,3.939642765389773649e-01,5.071658079726735213e-01
2.106457067949694117e-01,6.863168415497871155e-01,6.942644518526841502e-01,5.637847791518075802e-01,1.552519099812954828e-01,8.318243292119809063e-01,9.354628535540381318e-01,2.134206763435773091e-01,7.377622605034604986e-01
1.026628597119702696e-01,1.773321528452765361e-01,1.088895171205438578e-01,1.084988671151738832e-01,2.153402396069154304e-02,4.422957274771628922e-01,9.876466848458562708e-01,3.147147463773569687e-02,9.737653614770930277e-01
1.778688102388698289e-01,6.290366093201578135e-01,7.309931625389777254e-01,4.634989422825809280e-01,2.870741167528567117e-01,7.126831753639193412e-01,9.447972053739261966e-01,3.571197099865774938e-01,6.402035831464393256e-01
1.582940320630513431e-01,6.495794665283521896e-01,7.419555174647176621e-01,3.125528308262128241e-01,1.955174875708319548e-01,8.108711875945666669e-01,9.707308119935272872e-01,2.268838183668730191e-01,6.974827957134183132e-01
3.844729725493921113e-01,6.464504653655585020e-01,6.585234856029059669e-01,5.928289416067096251e-01,6.102752867648973678e-02,9.054332223402226099e-01,8.743853100493347297e-01,1.793031798504009511e-01,7.173253697993738909e-01
1.474359166399965004e-01,7.284463468971966726e-01,7.349817524351747178e-01,5.372534145622500645e-01,4.090666479105093400e-01,9.239532648321014952e-01,9.339931585826789506e-01,3.330358478509142794e-01,4.829946156744488461e-01
6.584742421583698879e-02,8.717914205241880099e-01,9.417044342470980434e-01,5.768972970901613539e-01,5.820404145858889544e-01,9.327562728061399300e-01,9.945208259896730629e-01,5.661687282341367755e-01,2.895281876303770763e-01
1.920748361131484894e-01,7.121986371192864373e-01,6.430802571404421464e-01,2.928471901034981340e-01,2.512520157228710915e-01,7.890964191228101443e-01,9.686514360288784875e-01,2.783019739077879362e-01,4.841624319967949286e-01
7.798478072268679728e-01,1.649513312591909253e-01,8.777462706498423417e-02,4.468570654944699627e-01,5.649653678454566973e-03,2.420168492431504226e-01,9.736951629498243055e-02,1.885257380708569089e-02,9.676553573882146209e-01
2.211535268562067613e-01,5.062718261030717537e-01,6.143892909270856073e-01,5.229193638002876954e-01,2.636574135728322332e-01,6.883602632497692886e-01,8.854155380646168139e-01,2.846984852639539709e-01,8.052830159658384002e-01
1.410386733006557813e-01,6.869264779550596778e-01,7.502780719260421227e-01,5.651939717223057880e-01,2.381108389841120609e-01,8.897094303727001163e-01,9.571819931073107801e-01,2.707154650540982699e-01,5.895488619860721480e-01
1.035303747540463754e-01,8.913579622183067652e-01,9.371027928081366865e-01,3.537343265025946759e-01,4.547280237276847270e-01,9.572034538907937540e-01,9.943871963485365617e-01,4.501325046853364431e-01,3.989413512751103230e-01
1.412389385665324959e-01,8.265127539051906336e-01,8.903785517368830726e-01,5.000000000000000000e-01,3.714064930409687881e-01,9.259018510478744801e-01,9.841174110525077179e-01,4.623524705428165849e-01,4.426416672162458155e-01
1.829385483947776891e-01,7.299529210610904428e-01,8.056547843735403225e-01,4.676138888949205596e-01,2.019622106497835079e-01,8.678027795839715619e-01,9.648987854566792866e-01,2.890624392904732609e-01,7.006287624923557278e-01
1.496882186702889472e-01,6.700130762567388931e-01,7.610048925956311994e-01,6.409210125004449754e-01,2.259036893132713719e-01,8.659957643926327053e-01,9.587291736355337823e-01,3.622718907300730984e-01,4.726618565868568878e-01
4.194530633049687318e-01,6.234567923746361373e-01,7.136068297804680771e-01,6.729155554788607274e-01,2.454652171758889834e-01,8.122949725929039522e-01,8.349446511529358128e-01,2.908938199020781323e-01,6.694606086154121227e-01
9.998220268922637655e-02,7.347761810449208175e-01,8.337720730846200912e-01,5.000000000000000000e-01,3.433112341217749997e-01,9.011485221987418637e-01,9.680309536217805988e-01,3.775451156391652630e-01,4.684654430379445733e-01
1.325332709462838654e-01,5.074733948860440380e-01,6.228736230704223775e-01,5.228932493414569782e-01,2.837039141519169805e-01,7.503688176079935657e-01,8.864162398765966788e-01,2.285497499762593199e-01,6.699946427127400073e-01
2.790903074662857142e-01,6.177169806537314845e-01,5.753837859802061194e-01,7.571092306311155706e-01,1.079271701102713504e-01,8.096227262371336053e-01,7.464192217530272178e-01,1.291816877998806512e-01,3.376254499024211597e-01
2.139410435824349865e-01,6.397254500099794905e-01,7.909027808593892539e-01,8.145017525660733781e-01,1.280407495912455340e-01,9.700393706522296711e-01,9.771378512750762413e-01,1.462237757091237045e-01,6.633504798104357114e-01
1.758461140008061308e-01,6.375493621892658336e-01,7.303437913189047004e-01,6.272579365063516432e-01,1.564222775516850572e-01,8.767534991026431079e-01,9.591155929474556308e-01,2.578751704751438001e-01,6.392891687674489010e-01
1.755819768247058321e-01,7.755741994191397426e-01,8.529823802747648065e-01,4.899572784477823628e-01,2.886256314997439620e-01,9.008126975006228720e-01,9.792155302148736196e-01,3.416405218975948621e-01,6.037204771534634418e-01
1.997318133093626269e-01,7.408245807634290525e-01,7.551143647865881103e-01,5.303906537175683278e-01,2.529963711586060704e-01,9.275991710095188303e-01,9.624554032775483048e-01,2.700525820669368859e-01,6.605796047581923292e-01
1.714806996138329154e-01,5.000000000000000000e-01,6.000582894126958999e-01,6.452619548966439522e-01,1.880614850025990048e-01,8.033386669634220434e-01,8.302660481588814978e-01,1.432739509990094418e-01,7.335357838030800437e-01
2.244396710123534033e-01,6.994882004212721327e-01,8.234446132828561193e-01,5.491964477467685679e-01,1.346976531756652884e-01,9.120200579091281012e-01,9.369523390507802363e-01,1.905694032752225098e-01,6.462972162438469503e-01
2.033748627815993304e-01,5.740165877790599502e-01,8.032462980305380418e-01,3.990092052110827958e-01,4.311200322638621962e-01,8.212726255948233911e-01,9.262281300039221232e-01,2.255195209878832763e-01,6.047692148566702341e-01
2.731179180902927883e-01,5.307879698652797629e-01,5.659385568345282058e-01,5.287185226860406928e-01,1.095587332319195584e-01,7.521801382736993391e-01,9.204863424572186092e-01,1.470539483110717971e-01,6.726894422194888978e-01
1.845791356202454436e-01,2.971439352261515121e-01,3.742530202087231417e-01,3.886942540602364993e-01,4.317950231482409196e-02,6.689649799519826745e-01,9.225862430467134390e-01,6.601418106281992104e-02,8.896954821912435030e-01
2.046110653303096494e-01,3.778918911871634867e-01,6.481708834488091320e-01,3.677119049575948151e-01,1.260756699651708335e-01,5.961193964366292564e-01,9.565875620346487862e-01,1.312927722109200057e-01,8.594021845939431303e-01
1.556854091996427991e-01,6.429812835078971833e-01,4.050918128423041664e-01,5.848712399637991943e-01,2.372922225528037998e-01,7.483723103096978635e-01,6.353272988180015401e-01,1.296899332089127277e-01,5.422023665464629216e-01
1.950716585430700423e-01,9.371045311066129868e-02,7.067392388603062348e-02,4.290924895537004402e-01,1.592972104638962910e-02,1.853735739165630891e-01,6.676367071661100105e-01,2.852544412135819829e-02,9.679307952416852379e-01
1.803190518024782307e-01,7.348812576924271811e-01,8.014294362678382466e-01,5.641851455989591591e-01,1.968575858094999409e-01,8.968122651454396577e-01,9.578945110274819097e-01,2.945190876842071481e-01,6.265452707775940322e-01
3.210752192298028940e-02,9.349258735105918650e-01,9.743542669790580257e-01,3.356666565129144963e-01,9.058769757977510606e-01,9.717366064463041075e-01,9.999945165279168213e-01,9.201069857944423891e-01,9.847031195855432406e-02
5.892799018756211815e-01,2.535525017852283680e-01,3.069867027813562577e-01,5.198068549116465764e-01,1.091145737975055680e-01,4.133317604278829993e-01,3.074081851802459298e-01,7.016184898511820811e-02,9.153125127587791177e-01
1.806779057557763440e-02,9.679373949659707543e-01,9.840593994839966774e-01,3.944280146184345748e-01,9.787676650360115360e-01,9.891275756073749648e-01,9.999948695972958879e-01,8.710484529602623427e-01,1.712551611054664510e-02
2.591073489310958822e-01,9.222749619595225212e-01,9.660457501525898660e-01,6.477519677799410402e-01,2.598744398795856947e-01,9.835228353958213043e-01,9.928186853141828250e-01,4.043422449083123316e-01,3.956931108912271622e-01
3.451765892143339176e-01,6.237428260086314014e-02,6.982107378423457744e-02,3.580115220334396664e-01,1.515171903256109197e-02,1.088358245660165369e-01,5.706197641169384882e-01,1.902689325673688828e-02,9.870935229807304978e-01
1.707816722177603885e-01,7.274228880139401721e-01,7.883211209706657563e-01,5.217944755924958100e-01,2.206482184960189552e-01,8.743018363314147834e-01,9.652223175392286025e-01,3.002578242050071289e-01,5.914479946977734270e-01
1.483594402336039231e-01,6.840286702908314753e-01,7.137614655325023039e-01,6.512573196636605166e-01,2.054479979798405909e-01,8.935982802120759905e-01,9.719035448004564870e-01,3.321241192763570993e-01,5.983907903939944539e-01
2.959747175650412898e-01,7.846172363144447992e-01,8.302154120883638022e-01,5.572932948392663732e-01,4.161598957441620672e-01,8.586415699579194039e-01,9.430754247602238793e-01,2.528058778925765249e-01,6.581555739058997379e-01
1.387182977523048477e-01,6.619786321544270935e-01,7.294241660314362274e-01,5.299411743799242736e-01,1.634049525389554836e-01,8.691390700230310351e-01,9.388365485766132501e-01,2.679947803772687598e-01,5.915859334508286604e-01
1.286703412185075113e-01,6.484835178799562838e-01,7.646500206961288626e-01,4.577299770406726420e-01,1.888898041876128087e-01,8.452434534411410461e-01,9.757838049829202776e-01,2.304273562871540504e-01,5.471578614687214737e-01
1.139402223632313693e-01,6.840520342486399175e-01,8.330894095120490173e-01,6.510854221830195687e-01,3.358903766592624685e-01,9.101168766222890172e-01,9.656814390227519418e-01,4.079636356663392527e-01,4.700319418213974032e-01
1.384467134961703538e-01,8.435885343727624885e-01,8.835096836616695981e-01,5.584252761758736749e-01,4.830606984754060584e-01,9.037027101806421880e-01,9.720741205455307732e-01,5.707259108616576926e-01,4.182097763167501592e-01
1.839365263699351549e-01,6.698147085564322145e-01,7.502086466910983242e-01,5.823880644811264551e-01,1.694367729383421117e-01,8.741162268520152878e-01,9.575889673268117575e-01,2.287422036491286725e-01,6.376813145506047276e-01
2.101339073259934076e-01,9.259619482300504023e-01,9.451848560564156676e-01,6.770878546424871081e-01,3.981138656335807546e-01,9.772915661777259455e-01,9.871404450769879491e-01,5.589948353528971792e-01,2.907420219098794667e-01
1.396451700187038014e-01,6.631037554873840945e-01,7.771121878723372678e-01,5.808825783553260846e-01,2.178501587441334653e-01,8.458633507122335082e-01,9.603862508619350757e-01,2.849580896730213309e-01,6.461919784966974056e-01
2.667673354021355414e-01,1.100277380921448472e-01,3.139481347011562340e-01,3.552391802053102565e-01,7.555488235778766437e-02,1.915404872257731039e-01,9.130627008847347348e-01,2.214512797337337968e-01,9.337291577371206186e-01
1.839172095991087885e-01,6.330220585011396839e-01,7.184175708016298234e-01,5.759772360243256006e-01,1.306638602638825752e-01,8.949267124236389703e-01,9.538975922303712940e-01,2.061805857831675581e-01,7.084816038222094825e-01
3.076042845879654597e-01,7.732007453676820186e-01,6.813943755588759421e-01,3.913421044615401634e-01,7.767952421292977083e-02,8.426779815734792844e-01,7.020780852430738017e-01,8.487840631542024894e-02,6.430833075473760818e-01
1.299298414137497193e-01,6.806902417512646908e-01,7.114088922992491959e-01,4.517213431034105553e-01,2.280259237750061896e-01,8.575896022014836140e-01,9.498954669449347632e-01,2.211624571552568697e-01,7.124580299411780171e-01
6.209201100631746295e-02,3.326098456207188248e-01,3.965146005524677331e-01,4.209284167762806783e-01,4.518416583714692791e-01,5.182474398139885752e-01,9.331097929833463978e-01,2.395983233555556979e-01,7.691073385202156221e-01
1.470951764264833983e-01,7.358392715201224066e-01,8.061197128494493880e-01,3.964661808524481135e-01,2.738977774491340167e-01,8.857394774711627727e-01,9.736824122412700566e-01,2.937206672604572577e-01,6.019588134832046800e-01
1.921606502487328005e-01,6.909826010069229918e-01,7.728419720686373617e-01,4.785653593061627298e-01,1.582133100087332322e-01,9.277199522541347276e-01,9.522493940446257188e-01,2.131914800556672929e-01,5.000000000000000000e-01
1.922584585701950788e-01,7.305437798125594684e-01,7.623517071057933636e-01,5.549187916400665221e-01,3.365672530706279031e-01,8.637961496494647173e-01,9.350492882605746514e-01,2.642101471462871554e-01,5.827579564696657721e-01
3.956060333362309001e-01,6.206407358998619062e-01,4.608123400868911479e-01,4.703946835887062861e-01,1.575813243536147365e-02,9.087089770165680536e-01,9.470875780363013918e-01,6.755189850770505766e-02,8.092857347363985321e-01
1.105812634049431475e-01,8.029433860802570599e-01,8.402250693372464996e-01,5.000000000000000000e-01,3.041879507710433250e-01,9.100516907364509800e-01,9.496511949439085942e-01,3.730074173121710746e-01,2.553290832407508204e-01
1.991632713139742661e-01,5.280429585602270937e-01,7.480767649431040445e-01,5.347594186018514995e-01,2.964911032305078686e-01,8.087144506864374360e-01,9.197516808194876603e-01,1.178759683933424396e-01,5.838139032072442447e-01
9.217258220755365772e-02,4.435160359014806986e-01,5.051147134578121145e-01,4.008896231989342862e-01,2.655412991828089986e-01,7.187867483169086968e-01,9.049625193500050457e-01,1.832120796711072253e-01,6.277020994263650122e-01
1.338481061137142825e-01,9.317168404011665073e-02,1.944183342272332859e-01,3.811168566051305606e-01,4.206942046220842751e-02,3.528827824119624146e-01,9.597486891614068760e-01,3.078994035834926174e-02,9.623562596845093298e-01
1.013133967028294613e-01,6.000453333339018647e-01,7.399426015852795802e-01,6.532792911703617644e-01,1.925265316857582565e-01,8.849347083091716470e-01,9.581630783860946021e-01,2.499791477373800863e-01,5.957165451432087089e-01
2.346995978835637042e-01,6.706451448113830427e-01,4.588479672355248451e-01,5.075989198810657577e-01,5.052333475429795356e-02,8.174872305967917363e-01,8.610948483286435806e-01,1.529748623905274607e-01,5.741002140124000785e-01
1.257235074500919203e-01,8.103087768449893646e-01,9.133920517754418045e-01,5.701691751687448795e-01,3.212550308566373691e-01,9.582258482890332330e-01,9.866279747818369472e-01,4.427915229727442115e-01,3.668256978595035300e-01
1.212459295628673384e-01,9.046099018885491727e-01,9.203061910733231210e-01,3.352145200580065598e-01,6.358943714962013161e-01,9.284706557717137265e-01,9.884179218862797489e-01,5.635154213937504375e-01,3.093205750722931580e-01
1.153941733999601371e-01,7.770547494463716509e-01,8.832335956737831228e-01,6.010284053866087328e-01,3.320607607800905026e-01,9.562678383065063015e-01,9.892626017371335401e-01,4.555218232267230216e-01,4.031440974586520953e-01
1.827243068745604826e-01,6.807892422670414057e-01,7.787799612771307833e-01,5.984818528816790995e-01,1.673566879217550096e-01,8.827459666452667220e-01,9.573988309775998129e-01,2.502569282838552067e-01,6.262817337352400981e-01
1.780744539420288097e-01,4.156902384985957655e-01,6.148179548928056626e-01,4.346520222949294965e-01,3.531258824874005664e-01,7.776006323370737716e-01,8.907388334299788379e-01,1.819878864034478738e-01,6.236331915271007276e-01
1.203314374343837784e-01,9.923098410748403264e-01,9.896237177769744431e-01,2.005325342743308203e-01,7.161266812796166503e-01,9.970548466010866751e-01,9.969008918702015887e-01,8.218620687886619702e-01,9.757821247209269577e-02
5.403375286375927677e-01,6.585093220022388005e-02,5.998860058702111531e-02,4.335370575575496210e-01,4.140042537634234902e-03,1.038772585471953169e-01,2.385662682323050898e-01,1.299429635694752776e-02,9.894327995457071756e-01
1.715468422157871708e-01,7.236494856157982269e-01,7.810872161882639331e-01,5.646367971214864001e-01,2.400061521607753934e-01,8.890160197328129676e-01,9.457228125260754847e-01,2.962158938097694261e-01,5.904795285197650401e-01
